global_step,predictor_x_gap_mse
131,1.7922583107029694e-09
132,1.7927392805675156e-09
133,1.7922055239028675e-09
134,1.7923619471468915e-09
135,1.7929042623589274e-09
136,1.792734407916774e-09
137,1.7934155878432016e-09
138,1.7945284939988548e-09
139,1.7940009422213415e-09
140,1.7933954518845156e-09
141,1.792634479917009e-09
142,1.7934575423299363e-09
143,1.793511772812174e-09
144,1.7930895459030192e-09
145,1.793346437544862e-09
146,1.7929952767585757e-09
147,1.7931342159201773e-09
148,1.7926214491605223e-09
149,1.7941769451776795e-09
150,1.7935217207453865e-09
151,1.7935123792019033e-09
152,1.7929364153730532e-09
153,1.7932325980193103e-09
154,1.7924331909924376e-09
155,1.7925680813456798e-09
156,1.7928681077137035e-09
157,1.792340604986273e-09
158,1.7934442209415652e-09
159,1.79366975383115e-09
160,1.7931749444142758e-09
161,1.7938588807548005e-09
162,1.792732766312223e-09
163,1.7934285627405003e-09
164,1.7943393774531555e-09
165,1.793977460127912e-09
166,1.7952325124973179e-09
167,1.7941802799259286e-09
168,1.7934325914070779e-09
169,1.7937662275509565e-09
170,1.7933125213286013e-09
171,1.7925223910335535e-09
172,1.7923808766792362e-09
173,1.7933996285287334e-09
174,1.7933967808358103e-09
175,1.7950817582386293e-09
176,1.7944821524278219e-09
177,1.7938758822190093e-09
178,1.7941557545878324e-09
179,1.7941778234048228e-09
180,1.7945418655468868e-09
181,1.7940435815608552e-09
182,1.7933483308293665e-09
183,1.7936003557471506e-09
184,1.7948088592937799e-09
185,1.7936287474693294e-09
186,1.7933337895838586e-09
187,1.7934133979903911e-09
188,1.7944719406181687e-09
189,1.794365885681267e-09
190,1.7943953227084393e-09
191,1.7944318271621611e-09
192,1.7939199985279797e-09
193,1.79382567307949e-09
194,1.7944982256334402e-09
195,1.7941904582578008e-09
196,1.7941768125304228e-09
197,1.7938816298331124e-09
198,1.7950276002256263e-09
199,1.7927742896768219e-09
200,1.7926326735388633e-09
201,1.7929825872031438e-09
202,1.793004997676397e-09
203,1.7940927725668046e-09
204,1.7948206499536978e-09
205,1.7937572631119087e-09
206,1.7933982519235052e-09
207,1.7943489893371493e-09
208,1.7939513224848856e-09
209,1.7930505186424185e-09
210,1.7933404442263005e-09
211,1.7929936154983708e-09
212,1.7934400811406146e-09
213,1.7937394520617411e-09
214,1.7930145261891675e-09
215,1.792687742228827e-09
216,1.7930473053906396e-09
217,1.793041996373479e-09
218,1.791653955405478e-09
219,1.7914299358061323e-09
220,1.7918560522567657e-09
221,1.791788177211801e-09
222,1.7914634805714459e-09
223,1.7918381475738943e-09
224,1.7923761306806413e-09
225,1.7932027237212789e-09
226,1.793114568396747e-09
227,1.7926827025884323e-09
228,1.7932825737175301e-09
229,1.7939205780604817e-09
230,1.7932210264539474e-09
231,1.7926540829020877e-09
232,1.792236909052611e-09
233,1.792636443908555e-09
234,1.7929380019556012e-09
235,1.793430839168441e-09
236,1.794326727092315e-09
237,1.7947717694511845e-09
238,1.7941832998701404e-09
239,1.793775184866389e-09
240,1.793726630630801e-09
241,1.7941225686933413e-09
242,1.7939703112269978e-09
243,1.7935756313975046e-09
244,1.7937432443184672e-09
245,1.7942255100019072e-09
246,1.794250578920276e-09
247,1.7937251904219186e-09
248,1.7918668662477808e-09
249,1.7929372114384156e-09
250,1.7942934662168987e-09
251,1.7939689094038551e-09
252,1.7934191616213958e-09
253,1.7937717646205125e-09
254,1.7928924769514152e-09
255,1.7938466825674758e-09
256,1.7943490684143135e-09
257,1.794570087803377e-09
258,1.7936071827689187e-09
259,1.7938994973753928e-09
260,1.792977582104675e-09
261,1.7927963598698357e-09
262,1.7940496082070123e-09
263,1.7940813093998276e-09
264,1.7945986481209804e-09
265,1.7941053913473305e-09
266,1.7948182936904209e-09
267,1.7942657784296452e-09
268,1.7940476643907708e-09
269,1.7935650078539003e-09
270,1.793412414630412e-09
271,1.7934775339254289e-09
272,1.7932425906693273e-09
273,1.7926224498650162e-09
274,1.7934984604913515e-09
275,1.7940259522061422e-09
276,1.7941863453896365e-09
277,1.7944961770151892e-09
278,1.7940377088931274e-09
279,1.7933550183787385e-09
280,1.7937456785367757e-09
281,1.7934319959828372e-09
282,1.793121520829339e-09
283,1.7932590960140615e-09
284,1.7930210566759183e-09
285,1.7937999583701078e-09
286,1.7928741887095907e-09
287,1.7929309759147377e-09
288,1.7925451503803036e-09
289,1.7925510364023569e-09
290,1.7939379846879208e-09
291,1.7931910022997248e-09
292,1.7935486470964447e-09
293,1.7940114234614155e-09
294,1.7938657847496375e-09
295,1.7937837887231277e-09
296,1.7948660884636607e-09
297,1.7936514596438998e-09
298,1.7945378725982112e-09
299,1.7953828972515608e-09
300,1.7940894450798898e-09
301,1.7937676406890858e-09
302,1.7935720340954634e-09
303,1.7936539837730893e-09
304,1.7929778248638499e-09
305,1.793012994138702e-09
306,1.793722673338226e-09
307,1.792194402287389e-09
308,1.7931506159797267e-09
309,1.7925845363627642e-09
310,1.793373877822853e-09
311,1.793037132103737e-09
312,1.7942365574710849e-09
313,1.7948580943965073e-09
314,1.7949536646039366e-09
315,1.7949740829266085e-09
316,1.7937859088584914e-09
317,1.7939656102839993e-09
318,1.793195541733901e-09
319,1.7935748664991686e-09
320,1.7946530967231293e-09
321,1.7936794462447398e-09
322,1.7940758532648366e-09
323,1.7941445322563083e-09
324,1.7949970570939646e-09
325,1.7960819183585895e-09
326,1.7952881045825935e-09
327,1.7949115984211693e-09
328,1.795449552126126e-09
329,1.7952114952494394e-09
330,1.794146429189432e-09
331,1.7946372525496623e-09
332,1.7947929481664645e-09
333,1.7936665972744612e-09
334,1.7941255342704744e-09
335,1.7931864429923628e-09
336,1.7941357160543008e-09
337,1.7937581515141812e-09
338,1.7946811742914098e-09
339,1.7935910960586008e-09
340,1.7937475724385552e-09
341,1.7932614369556113e-09
342,1.7943028357267758e-09
343,1.7955486582490711e-09
344,1.7958294328884294e-09
345,1.7950103029957135e-09
346,1.7948637866094879e-09
347,1.7938515380000332e-09
348,1.7939288854649461e-09
349,1.7938698138467818e-09
350,1.7940808451919227e-09
351,1.7941281894887326e-09
352,1.7942256616019374e-09
353,1.7949904201406598e-09
354,1.7951678732863955e-09
355,1.7943114126450854e-09
356,1.7930273355014844e-09
357,1.792305317335003e-09
358,1.7924601946189923e-09
359,1.7926125599600731e-09
360,1.7921602903598494e-09
361,1.7918125065563167e-09
362,1.7920349793628973e-09
363,1.7911019621573995e-09
364,1.7911209938112905e-09
365,1.7911227925896446e-09
366,1.7924994302322032e-09
367,1.7912837908402678e-09
368,1.791922657832867e-09
369,1.7927978566516618e-09
370,1.793503297411242e-09
371,1.7933010239716264e-09
372,1.793278806564982e-09
373,1.7928473720647507e-09
374,1.7933556134959895e-09
375,1.7934590246486141e-09
376,1.7937165266751504e-09
377,1.7937550882394566e-09
378,1.7949861544235614e-09
379,1.7941616116044178e-09
380,1.7942565987330597e-09
381,1.7943663083309925e-09
382,1.795120040071583e-09
383,1.7952774560329953e-09
384,1.7951786035627115e-09
385,1.7954739181479348e-09
386,1.794280827721373e-09
387,1.7954247770701786e-09
388,1.7951418527708473e-09
389,1.7952714906952957e-09
390,1.7943881023549996e-09
391,1.7952623871061967e-09
392,1.7949684530890888e-09
393,1.7949695037071949e-09
394,1.7947847756846795e-09
395,1.7950374734804753e-09
396,1.7949798406757917e-09
397,1.794965361949783e-09
398,1.7936452795500054e-09
399,1.7931550864321222e-09
400,1.7932162249149799e-09
401,1.7932820424467986e-09
402,1.7937321967716237e-09
403,1.7946026898313581e-09
404,1.7937390804613816e-09
405,1.7936251346075418e-09
406,1.7931013238201947e-09
407,1.7935710201566422e-09
408,1.7928342898296148e-09
409,1.7933447570329075e-09
410,1.793726484369678e-09
411,1.7932561018477785e-09
412,1.7921771248571867e-09
413,1.7936481953560976e-09
414,1.7928240729948756e-09
415,1.7928277545075632e-09
416,1.7924509369375042e-09
417,1.7925609664711202e-09
418,1.7929137446252086e-09
419,1.7928920891522888e-09
420,1.793636896659675e-09
421,1.793103254903552e-09
422,1.793304850640919e-09
423,1.7929207299674465e-09
424,1.7934937395006835e-09
425,1.7928778277258207e-09
426,1.792015213178656e-09
427,1.7911724048211848e-09
428,1.7929504929945895e-09
429,1.7937815464189325e-09
430,1.793297248805186e-09
431,1.7934411182014924e-09
432,1.793692004877644e-09
433,1.7937893435559872e-09
434,1.7941134660639259e-09
435,1.7934537009555113e-09
436,1.793184217593352e-09
437,1.7929817504186416e-09
438,1.7929387491880176e-09
439,1.7932119882860766e-09
440,1.7924075090040068e-09
441,1.7929461678884343e-09
442,1.7930452238611293e-09
443,1.793108461792072e-09
444,1.7921959433980122e-09
445,1.7935164279788535e-09
446,1.7925568550886882e-09
447,1.7932474674849516e-09
448,1.7921876600689814e-09
449,1.7917228771755801e-09
450,1.7931530802553333e-09
451,1.793624735434221e-09
452,1.7938045335925414e-09
453,1.7948243336926352e-09
454,1.7946848131580306e-09
455,1.793633385115527e-09
456,1.7929107503033581e-09
457,1.7938803085381203e-09
458,1.7927841318809432e-09
459,1.7925244072891187e-09
460,1.7929486091929864e-09
461,1.7927494143388277e-09
462,1.79218194171019e-09
463,1.7928987239175817e-09
464,1.7936535394997157e-09
465,1.7925615123978497e-09
466,1.7931760741888357e-09
467,1.7926446818452192e-09
468,1.7937544028538944e-09
469,1.7929210999754892e-09
470,1.792761089056111e-09
471,1.79294477121734e-09
472,1.7927611358139229e-09
473,1.7925103400786553e-09
474,1.7919493670421426e-09
475,1.7919344923524702e-09
476,1.7916907808408537e-09
477,1.792400108320033e-09
478,1.792692690473722e-09
479,1.7925367663155438e-09
480,1.7929492103175227e-09
481,1.7942974919161735e-09
482,1.7934446808811326e-09
483,1.7933934019410459e-09
484,1.7933387897537418e-09
485,1.792708203079368e-09
486,1.794904070568815e-09
487,1.7949270477920808e-09
488,1.7946412519309232e-09
489,1.7942019330432504e-09
490,1.7941274590796314e-09
491,1.793517857611256e-09
492,1.7928334780648803e-09
493,1.7937424335105577e-09
494,1.7923427150529735e-09
495,1.792392232359535e-09
496,1.7928613039913534e-09
497,1.7917022101726014e-09
498,1.7918096726953807e-09
499,1.7914143845433979e-09
500,1.7914871092449977e-09
501,1.7912491831979628e-09
502,1.7914281054667787e-09
503,1.7926411723355852e-09
504,1.7929697815996522e-09
505,1.7927217246657184e-09
506,1.7929225104432357e-09
507,1.7925689275165093e-09
508,1.793481865146347e-09
509,1.7924217029753393e-09
510,1.7929929006880506e-09
511,1.7922118079613831e-09
512,1.7914756152919064e-09
513,1.7917391120601374e-09
514,1.791868033479922e-09
515,1.7919824091448425e-09
516,1.7924223158978665e-09
517,1.7936984626597197e-09
518,1.7935628063722074e-09
519,1.793544216175494e-09
520,1.7928634885456707e-09
521,1.7932018178008523e-09
522,1.7935608568770136e-09
523,1.7926520822891508e-09
524,1.7934647173601638e-09
525,1.7927487677507283e-09
526,1.7925127010612445e-09
527,1.7914044748352744e-09
528,1.7924837851597774e-09
529,1.7927570552675412e-09
530,1.7927428525022884e-09
531,1.7924595643579348e-09
532,1.7927813747196206e-09
533,1.7915643453900878e-09
534,1.7923576939950016e-09
535,1.7928397461310605e-09
536,1.793294707068299e-09
537,1.7932526216617706e-09
538,1.792803071302024e-09
539,1.794247032691391e-09
540,1.7932495503933464e-09
541,1.794205038380912e-09
542,1.793635463933164e-09
543,1.7930419819348153e-09
544,1.7928988344684225e-09
545,1.7940436717916078e-09
546,1.7943940218880736e-09
547,1.7938906920086998e-09
548,1.793284606072644e-09
549,1.7938087776567133e-09
550,1.7935082161443727e-09
551,1.793572454713334e-09
552,1.7932085133669444e-09
553,1.7934159672156967e-09
554,1.7930629177016359e-09
555,1.7937848707538541e-09
556,1.7947367325898029e-09
557,1.7946568860452825e-09
558,1.7948389659609206e-09
559,1.7939753920113957e-09
560,1.7931167174319166e-09
561,1.793686024359295e-09
562,1.7936827371500734e-09
563,1.7945188920588527e-09
564,1.7933280863804723e-09
565,1.7937856488944631e-09
566,1.7943020920417368e-09
567,1.7938773187769534e-09
568,1.7934962335424488e-09
569,1.7937290809170102e-09
570,1.7941058544975804e-09
571,1.793299165690275e-09
572,1.7933058246058914e-09
573,1.7944431999756456e-09
574,1.793109314017957e-09
575,1.7927563921388105e-09
576,1.7932013697888275e-09
577,1.7941745594372734e-09
578,1.7949578922895088e-09
579,1.794098077258447e-09
580,1.7952136947019042e-09
581,1.7948402144530845e-09
582,1.7948185365833124e-09
583,1.7944645569501874e-09
584,1.7944324563592396e-09
585,1.7942375777782336e-09
586,1.793734238283456e-09
587,1.7942677202881004e-09
588,1.7942210823149626e-09
589,1.7943392873732284e-09
590,1.7939844658437031e-09
591,1.7935795002945143e-09
592,1.7947918311543029e-09
593,1.7951639902563534e-09
594,1.7974164380569702e-09
595,1.7945254513791965e-09
596,1.794066138961692e-09
597,1.7938667206848623e-09
598,1.7945709975151373e-09
599,1.7937709134279707e-09
600,1.7947337226303697e-09
601,1.7954320092101334e-09
602,1.7955901379055725e-09
603,1.7972148121539123e-09
604,1.7952255211760388e-09
605,1.7944222872421905e-09
606,1.7947327628062499e-09
607,1.7946792811370652e-09
608,1.7947393803873983e-09
609,1.7945922168394033e-09
610,1.7953849966751963e-09
611,1.7953292802933982e-09
612,1.7965002319085916e-09
613,1.7958088645030421e-09
614,1.7950266480664537e-09
615,1.7945121701676434e-09
616,1.7944038249180662e-09
617,1.7961791149234016e-09
618,1.7942330824582643e-09
619,1.792639964708726e-09
620,1.7911065999988314e-09
621,1.7920531508294105e-09
622,1.7924158194167228e-09
623,1.7910875817336556e-09
624,1.7921494424545868e-09
625,1.7925830495076447e-09
626,1.791712851410086e-09
627,1.791769555557591e-09
628,1.790776867184529e-09
629,1.7916352282867601e-09
630,1.792205785661002e-09
631,1.7916095377198092e-09
632,1.7926844326163931e-09
633,1.7923755411367535e-09
634,1.7926952577877607e-09
635,1.7927823081266868e-09
636,1.7933351461481163e-09
637,1.7931849130280594e-09
638,1.792880075943705e-09
639,1.7930403123961766e-09
640,1.7931748428234608e-09
641,1.7944382067554526e-09
642,1.7928027758418011e-09
643,1.7939174111799673e-09
644,1.7934090328754158e-09
645,1.793562520123725e-09
646,1.7939655840646267e-09
647,1.7936610991264228e-09
648,1.7936578217441846e-09
649,1.794736552679274e-09
650,1.7939663196260078e-09
651,1.7930297533845407e-09
652,1.793176934522451e-09
653,1.79497654716441e-09
654,1.7937767320927474e-09
655,1.7952094122867465e-09
656,1.7939315609916892e-09
657,1.793846016620223e-09
658,1.7939630290677362e-09
659,1.7929074757186692e-09
660,1.7939819627065026e-09
661,1.7931370679823895e-09
662,1.7937432388619335e-09
663,1.7944511994672894e-09
664,1.7947373923993165e-09
665,1.794913171690704e-09
666,1.793461270414323e-09
667,1.7941626555833597e-09
668,1.7924827966974573e-09
669,1.7930772998512201e-09
670,1.7937807168920416e-09
671,1.791868336403644e-09
672,1.7933312750011345e-09
673,1.7934328763204402e-09
674,1.7932400414714818e-09
675,1.7940899371511911e-09
676,1.7932094450472367e-09
677,1.7944312427201885e-09
678,1.7947130299875583e-09
679,1.7929269604220363e-09
680,1.7921578476448306e-09
681,1.7926374188070947e-09
682,1.7928462116268791e-09
683,1.7918940485117374e-09
684,1.7931926926220218e-09
685,1.7928937355273144e-09
686,1.7939942897121352e-09
687,1.794606124031381e-09
688,1.7938862188832272e-09
689,1.7941007403654259e-09
690,1.7944506649228295e-09
691,1.793945139822536e-09
692,1.7942195076142586e-09
693,1.7930999618683042e-09
694,1.7935034463300163e-09
695,1.7940481946620346e-09
696,1.7943748039840345e-09
697,1.7937629767892369e-09
698,1.794995213694795e-09
699,1.7959149447349435e-09
700,1.7953573127836661e-09
701,1.7958731727338524e-09
702,1.7954344585913843e-09
703,1.7960933632887498e-09
704,1.795000505378284e-09
705,1.7958617769303089e-09
706,1.7953599971427692e-09
707,1.7963657129007514e-09
708,1.7958167100324231e-09
709,1.7954223729061762e-09
710,1.7947695498482403e-09
711,1.795780612175477e-09
712,1.7962478119632797e-09
713,1.7952119605100645e-09
714,1.7950080523107518e-09
715,1.795471411683385e-09
716,1.7954931407406769e-09
717,1.7952210121419386e-09
718,1.7951320282089903e-09
719,1.7942420878939086e-09
720,1.7948459417162386e-09
721,1.7932644828008054e-09
722,1.7942329499064658e-09
723,1.7959543972473486e-09
724,1.7937388374766356e-09
725,1.792509473242892e-09
726,1.7922413392115914e-09
727,1.7930460020433033e-09
728,1.7935454853737172e-09
729,1.7926754565937888e-09
730,1.7937477391996087e-09
731,1.7942712378277836e-09
732,1.7940597800195888e-09
733,1.7945181362580275e-09
734,1.792974116323272e-09
735,1.7925770299093938e-09
736,1.7935864985518575e-09
737,1.7924466818122955e-09
738,1.793425497363856e-09
739,1.7938891408395836e-09
740,1.7944001869046717e-09
741,1.793222855429585e-09
742,1.792992504408288e-09
743,1.7933658380345647e-09
744,1.7937037824466086e-09
745,1.795747854688533e-09
746,1.7944282557834963e-09
747,1.7923671934955831e-09
748,1.7927266360935614e-09
749,1.7922306312901592e-09
750,1.7921162793072672e-09
751,1.7934667049055892e-09
752,1.7926974292105148e-09
753,1.7922326881782705e-09
754,1.7931816592256425e-09
755,1.7943244992587428e-09
756,1.7927783765753218e-09
757,1.7930606472025629e-09
758,1.7927730050686393e-09
759,1.794203263729185e-09
760,1.793348239382796e-09
761,1.7925968191985988e-09
762,1.792481955301004e-09
763,1.7927034055632157e-09
764,1.7918323927364432e-09
765,1.791824282015522e-09
766,1.7939813699634024e-09
767,1.794618024739127e-09
768,1.7924544120637037e-09
769,1.7937725068178855e-09
770,1.7939713932952693e-09
771,1.7924848790310355e-09
772,1.7929367993543186e-09
773,1.7948724187724367e-09
774,1.7941276024962387e-09
775,1.793820413483149e-09
776,1.793296858080808e-09
777,1.7930174167522509e-09
778,1.7943711264040587e-09
779,1.7938621284217673e-09
780,1.793636258464441e-09
781,1.7952642696807607e-09
782,1.79444683338812e-09
783,1.7941875005915365e-09
784,1.7937073222190618e-09
785,1.7934496931293145e-09
786,1.7934725082353134e-09
787,1.794068361975223e-09
788,1.7931199350140165e-09
789,1.7933584918916185e-09
790,1.7944867867779002e-09
791,1.7938308558932634e-09
792,1.7944582747248244e-09
793,1.7946503725679905e-09
794,1.7945147361878069e-09
795,1.7938449129806482e-09
796,1.7942602909984986e-09
797,1.7935635650103075e-09
798,1.792865972009818e-09
799,1.7927151274740793e-09
800,1.7909440559845244e-09
801,1.7927501271940756e-09
802,1.7910799027002949e-09
803,1.7916656054125305e-09
804,1.7911969919322139e-09
805,1.7911958187473342e-09
806,1.7918735739624643e-09
807,1.7913784202611135e-09
808,1.7917448935329694e-09
809,1.791164636841811e-09
810,1.7919867125242307e-09
811,1.7924058196355856e-09
812,1.7914364940079798e-09
813,1.7918792624514997e-09
814,1.7910076313392557e-09
815,1.7920523489744761e-09
816,1.7918925614696145e-09
817,1.7932859989129963e-09
818,1.7918310723348379e-09
819,1.7938406465048692e-09
820,1.7917960473085267e-09
821,1.792427619003074e-09
822,1.7922690399417697e-09
823,1.792677304677837e-09
824,1.7931239687242369e-09
825,1.7935268329351328e-09
826,1.7938252007213692e-09
827,1.7927323585518814e-09
828,1.7932192790284466e-09
829,1.7933367192337292e-09
830,1.7946999698156234e-09
831,1.7947672125674154e-09
832,1.7937854787823333e-09
833,1.7929606566553345e-09
834,1.793634148374312e-09
835,1.7944869648001578e-09
836,1.7942123852650007e-09
837,1.7928736435296607e-09
838,1.793624282011444e-09
839,1.7934466435056669e-09
840,1.7937724606789783e-09
841,1.7931821303688744e-09
842,1.7937387861895597e-09
843,1.7951900833849968e-09
844,1.7948221974817995e-09
845,1.7940194753869518e-09
846,1.7933855918563382e-09
847,1.7928213858193798e-09
848,1.794362000186607e-09
849,1.7940049478355522e-09
850,1.794807814544393e-09
851,1.793878832184231e-09
852,1.7932936740593054e-09
853,1.7929949448609777e-09
854,1.7923532048518148e-09
855,1.7931482375598637e-09
856,1.7935474371978426e-09
857,1.7927872254434223e-09
858,1.7926318285182833e-09
859,1.7931680253946904e-09
860,1.792900386254616e-09
861,1.7925840963939914e-09
862,1.79325642484488e-09
863,1.7928640106812052e-09
864,1.792594608083207e-09
865,1.7917486425031969e-09
866,1.7923458338863714e-09
867,1.7939504319634127e-09
868,1.7937628360626627e-09
869,1.7942529943346995e-09
870,1.7945928240096108e-09
871,1.7941503061312386e-09
872,1.7941115193061564e-09
873,1.7940444709905633e-09
874,1.795209335280461e-09
875,1.7945135406756844e-09
876,1.7941184133537721e-09
877,1.793972481191053e-09
878,1.7945334559885455e-09
879,1.7943047570327088e-09
880,1.7948857608381955e-09
881,1.7930645953236715e-09
882,1.7931663620054823e-09
883,1.793627313994308e-09
884,1.7933933801694886e-09
885,1.7924554500132953e-09
886,1.7925640500331082e-09
887,1.7917474816218384e-09
888,1.7919269544016372e-09
889,1.7929779003421522e-09
890,1.7922518834412988e-09
891,1.7928195503649294e-09
892,1.7922248106270943e-09
893,1.793272420807291e-09
894,1.793084961524364e-09
895,1.7958835719513978e-09
896,1.7944108096340666e-09
897,1.794179172703654e-09
898,1.794235046904443e-09
899,1.7949594732064125e-09
900,1.7935722352993972e-09
901,1.79323363484543e-09
902,1.7926851457507083e-09
903,1.7922766052920492e-09
904,1.7930226649804031e-09
905,1.7918245199345229e-09
906,1.791884986732306e-09
907,1.792169550962548e-09
908,1.792629571995774e-09
909,1.7920017911290506e-09
910,1.7924933623512739e-09
911,1.7917733393338426e-09
912,1.7931248275643283e-09
913,1.7934271872187201e-09
914,1.792693209679675e-09
915,1.7931777248254183e-09
916,1.7934590963147272e-09
917,1.7933148634097657e-09
918,1.793638945467853e-09
919,1.793900455518404e-09
920,1.7937481110194563e-09
921,1.792843288784109e-09
922,1.7934499085727307e-09
923,1.794233027095479e-09
924,1.7935049027373782e-09
925,1.7949075317666228e-09
926,1.794306763437342e-09
927,1.7922011141927772e-09
928,1.7936562064206806e-09
929,1.7937882201261854e-09
930,1.7925767154370574e-09
931,1.79456448992825e-09
932,1.7944188793107117e-09
933,1.7935206019452343e-09
934,1.7948816305088074e-09
935,1.7938193449117708e-09
936,1.7943637623041565e-09
937,1.794672738531012e-09
938,1.7938845578193264e-09
939,1.7959945692080707e-09
940,1.7945721409566205e-09
941,1.7936438861029025e-09
942,1.7934689464379848e-09
943,1.7936594378593893e-09
944,1.793582504434103e-09
945,1.7938768554818833e-09
946,1.7934923638252065e-09
947,1.793813526615378e-09
948,1.7927689050577308e-09
949,1.7926055174200263e-09
950,1.7925772672054973e-09
951,1.7954611701973708e-09
952,1.7935049272739623e-09
953,1.794299561541512e-09
954,1.7932727024919403e-09
955,1.7935295299559937e-09
956,1.794946665716447e-09
957,1.7935109356845925e-09
958,1.7942524357705014e-09
959,1.7950825831894065e-09
960,1.7954865214436192e-09
961,1.7926357539903832e-09
962,1.7914191497591084e-09
963,1.7923803120346345e-09
964,1.7945666965663076e-09
965,1.7941918376638497e-09
966,1.7938602230457016e-09
967,1.7949341936384695e-09
968,1.7939584377953117e-09
969,1.7947070195191461e-09
970,1.7935798500026855e-09
971,1.7939251952301045e-09
972,1.7927294243498368e-09
973,1.7923851679999114e-09
974,1.7946784209628528e-09
975,1.7942308829420013e-09
976,1.7954626885889485e-09
977,1.7950355940687443e-09
978,1.795246279165294e-09
979,1.7963012834543124e-09
980,1.7976908279223853e-09
981,1.7960442911458067e-09
982,1.7959253995488034e-09
983,1.795391157447053e-09
984,1.7947977468401818e-09
985,1.7952699384104907e-09
986,1.7941663840267947e-09
987,1.7940282413711874e-09
988,1.793616836840138e-09
989,1.794242542668627e-09
990,1.7956222442971856e-09
991,1.7944680017902886e-09
992,1.793500599262906e-09
993,1.7942549882391328e-09
994,1.7938645528687145e-09
995,1.7938919463135506e-09
996,1.7934447145192798e-09
997,1.7955565721048938e-09
998,1.7939290309831309e-09
999,1.7934267858442759e-09
1000,1.7922605714848736e-09
1001,1.7931611741718315e-09
1002,1.792347235417761e-09
1003,1.7923256247733626e-09
1004,1.7929936959162932e-09
1005,1.791947666779748e-09
1006,1.7921994429133192e-09
1007,1.7918716955671607e-09
1008,1.7922222252053816e-09
1009,1.7926325478429632e-09
1010,1.7938811459796654e-09
