global_step,phi,x2_mean,bc_clean_nrmse,negative_fraction,clamp_fraction,active_fraction,update_cosine_to_floor,update_norm_ratio_to_floor,active_update_energy_fraction
91,3.4011442103967075e-08,3.6085866259465496e-12,72.95928935814999,0.5193352814231038,0.5429971242194989,0.4570028757805011,0.8775716468055657,0.7427767049925954,0.1265329168093578
92,3.4011442103967075e-08,2.94660037640146e-12,72.61328065761784,0.5192450470716024,0.5430429575408965,0.4569570424591035,0.8780351363045312,0.7434138185550657,0.12650891763708483
93,3.4011442103967075e-08,3.33418729798662e-12,72.09733330508372,0.5191265575191256,0.5430098846328425,0.45699011536715745,0.878453683334266,0.743813644155772,0.12704840482861782
94,3.4011442103967075e-08,2.6680248344796875e-12,71.83312786592337,0.5190600210781195,0.543108712732106,0.45689128726789396,0.8787805411392687,0.7440174823481196,0.12759694554044365
95,3.4011442103967075e-08,3.2444051628894602e-12,71.39550467151399,0.5188537711318304,0.5431110564814957,0.4568889435185043,0.8791474321280361,0.7443372968030362,0.12785439835273635
96,3.4011442103967075e-08,3.2056049011090767e-12,70.95705431615245,0.5187446565769124,0.5430420460828005,0.4569579539171995,0.8794638243856732,0.7445720039774328,0.12827157722452265
97,3.4011442103967075e-08,2.9162689054957914e-12,70.68170768102041,0.5186001253645507,0.5430807179477297,0.4569192820522703,0.8797998533829033,0.7449345507484672,0.12864140680853706
98,3.4011442103967075e-08,2.5660217514014473e-12,70.48736340608033,0.5185539014182549,0.5431226450201445,0.4568773549798555,0.8801538822773131,0.7452647499801685,0.1288413128466152
99,3.4011442103967075e-08,3.013756671154822e-12,70.13045482540662,0.5184951774752142,0.543212879371646,0.456787120628354,0.8805557873214314,0.7456401906857023,0.12914915114950526
100,3.4011442103967075e-08,3.036530961022952e-12,69.79745258285831,0.5184425733222465,0.5431542856369048,0.45684571436309523,0.8809300219675127,0.7460236134108713,0.12966163222621382
101,3.4011442103967075e-08,3.1835494275392326e-12,69.49828228476807,0.5183361931416164,0.5431545460535037,0.4568454539464964,0.8813100449459371,0.7465163447079489,0.1296508750049841
102,3.4011442103967075e-08,3.302135072594759e-12,69.08612111147205,0.5182070265085869,0.5432540251942642,0.45674597480573575,0.8816158174115443,0.7467176480697817,0.12988322715937392
103,3.4011442103967075e-08,2.9606481822783094e-12,68.80842405672917,0.5181075473678262,0.5431708220909317,0.45682917790906824,0.881960662219475,0.7470018260397284,0.13043543888823744
104,3.4011442103967075e-08,3.2316437390372424e-12,68.48516940324961,0.5179712192783283,0.5431579314692887,0.4568420685307113,0.8823136834131838,0.7472709243113019,0.13080132642112674
105,3.4011442103967075e-08,2.6884017616706314e-12,68.24552318304117,0.51783046410665,0.5432486866539878,0.45675131334601216,0.8826406174605677,0.7476271411810114,0.1310568093579532
106,3.4011442103967075e-08,2.5878204382908534e-12,68.07384830030307,0.5177775995370835,0.543299598099063,0.456700401900937,0.8829634151023915,0.7479024204463636,0.13137668403368502
107,3.4011442103967075e-08,3.14278558510876e-12,67.81947961522057,0.5177535110016899,0.5432884001853124,0.45671159981468756,0.8832730797140456,0.7482411002769758,0.13173519779468307
108,3.4011442103967075e-08,3.12875903714663e-12,67.453858674959,0.5176877558104802,0.5433434782959692,0.4566565217040308,0.8836002976038426,0.7486292045848932,0.1318291838472469
109,3.4011442103967075e-08,3.1237431940726556e-12,67.12983266912448,0.5176201777030788,0.5435473844928687,0.4564526155071314,0.88396776254283,0.7490762154533175,0.13194133819207954
110,3.4011442103967075e-08,3.5561411567571396e-12,66.68711967057722,0.5175150996054428,0.5435114470022273,0.45648855299777263,0.8842783761041134,0.7493276836566827,0.13222528929610333
111,3.4011442103967075e-08,2.6578070178712632e-12,66.495357760629,0.5174456985818493,0.5434828011763538,0.45651719882364616,0.8845440294219921,0.7495592818487193,0.1326512672936853
112,3.4011442103967075e-08,3.6763868487932974e-12,66.02849977572635,0.5172751257096027,0.5434402230624419,0.4565597769375581,0.8848570594752018,0.7498683563916959,0.1328524919257093
113,3.4011442103967075e-08,3.40811791356853e-12,65.6627412099233,0.5171412715777939,0.5434583220160619,0.456541677983938,0.8852124458054121,0.750296126267761,0.13304537259406632
114,3.4011442103967075e-08,3.377916039670746e-12,65.37182172702529,0.517035282022062,0.5434454313944189,0.4565545686055811,0.8855167842602556,0.7505522127166023,0.13338269889093865
115,3.4011442103967075e-08,3.420609801000193e-12,65.01774924992603,0.5169328080904145,0.5434165251519466,0.45658347484805345,0.8858119472009194,0.7508336418493277,0.13381095646577634
116,3.4011442103967075e-08,3.562083024169646e-12,64.67167955045544,0.5169063758056313,0.5434615772235476,0.4565384227764524,0.8860801087662084,0.7510579603821113,0.13395812254174033
117,3.4011442103967075e-08,3.2970194309043575e-12,64.31692988814936,0.5168885372686101,0.5434971240892906,0.45650287591070937,0.8863128151995314,0.7512756497993526,0.13433605644832783
118,3.4011442103967075e-08,3.119919681296229e-12,64.0569839484856,0.516697000860156,0.5435416553276939,0.45645834467230606,0.8865488208275132,0.7515277932615705,0.1345246180970784
119,3.4011442103967075e-08,3.1603557719284664e-12,63.80740254756445,0.5166895789870888,0.5436163948915639,0.4563836051084362,0.8868302909776226,0.7518576426053902,0.134650676022873
120,3.4011442103967075e-08,3.212165454600354e-12,63.516741527770144,0.5166244748373764,0.5437538948557565,0.45624610514424346,0.8871590344394036,0.7522607993984057,0.13462165169226137
121,3.4011442103967075e-08,2.860636064083789e-12,63.329184135201544,0.5165522092311955,0.5437747281836646,0.4562252718163355,0.8874174772438076,0.7525408350319956,0.1350075049099868
122,3.4011442103967075e-08,3.1203591044767747e-12,63.08070495309205,0.5165512977730995,0.543865873993262,0.456134126006738,0.8878141346891553,0.7530563321800227,0.1350240649257159
123,3.4011442103967075e-08,3.193188692857183e-12,62.80898155931995,0.5164234332230643,0.5438143115066897,0.4561856884933103,0.8881131668031089,0.7533004599608881,0.13550524324955787
124,3.4011442103967075e-08,3.6988730531825626e-12,62.45394871275071,0.5163611936559391,0.5438417854578683,0.4561582145421316,0.8883823153135487,0.753540137608733,0.1358064311636064
125,3.4011442103967075e-08,2.6692898353511727e-12,62.30346166679009,0.51624101139557,0.5438988166930165,0.4561011833069835,0.888651422238804,0.7538208071542699,0.13608723039653545
126,3.4011442103967075e-08,3.221878379931328e-12,62.05744290722324,0.5162279905656274,0.544016655203996,0.45598334479600394,0.8889267058099126,0.7541858728795153,0.13602915025258833
127,3.4011442103967075e-08,2.869451101885632e-12,61.85658710900779,0.5161428343378036,0.5439570198028594,0.45604298019714057,0.8892129224428024,0.7544207279513307,0.13665920153552014
128,3.4011442103967075e-08,3.0223443637952973e-12,61.675770835725565,0.5159292927267467,0.5439704312577002,0.45602956874229983,0.8894693925676718,0.7546758417707834,0.13700967266883407
129,3.4011442103967075e-08,3.234487844897084e-12,61.428293430361116,0.515990360419177,0.5441324103821849,0.4558675896178152,0.8897065140200733,0.7549680439086449,0.1369914294657556
130,3.4011442103967075e-08,3.095148859967704e-12,61.20030334483081,0.5159190062710921,0.5442097541120432,0.4557902458879568,0.889967652574285,0.755321830625833,0.13718242536062725
131,3.4011442103967075e-08,2.665031138804996e-12,61.08565877512676,0.51589231356971,0.5442506395180626,0.45574936048193737,0.8902117336325753,0.7555232715621597,0.13753290585752156
132,3.4011442103967075e-08,2.8128834598149297e-12,60.91650578058696,0.5158283812946923,0.5443199103333567,0.4556800896666433,0.8904959201529944,0.7558393906524185,0.1376706018072663
133,3.4011442103967075e-08,3.2575262437587502e-12,60.707286211872855,0.5158097615078746,0.5444131394757449,0.45558686052425507,0.8907219711531629,0.756023566670641,0.13795530070685505
134,3.4011442103967075e-08,3.704911772449838e-12,60.41916906508509,0.5156436157178084,0.5444213425986087,0.4555786574013913,0.8909269066973642,0.7562298260127891,0.13802285166694617
135,3.4011442103967075e-08,2.6695993319138262e-12,60.28850760245492,0.5156509073825762,0.5444105353097565,0.4555894646902436,0.8912706386176941,0.7566804370468829,0.13822687700320388
136,3.4011442103967075e-08,3.069988206910789e-12,60.10455579727711,0.5156292928048717,0.5444601446718373,0.45553985532816266,0.8914233571635065,0.7568499809162396,0.13830545119130253
137,3.4011442103967075e-08,3.163887696272813e-12,59.89208262123179,0.5155242147072358,0.5445683477686595,0.4554316522313406,0.89169467747434,0.757117689931443,0.1386499991502935
138,3.4011442103967075e-08,3.3118393365396936e-12,59.64481403044818,0.5155520792833127,0.544694780027401,0.455305219972599,0.892012928259535,0.7575549861263158,0.13870101557565148
139,3.4011442103967075e-08,3.2243698857215014e-12,59.45284138157226,0.5155045532540226,0.5446643112853357,0.4553356887146644,0.8921666437072253,0.7576200171963571,0.1391031671480658
140,3.4011442103967075e-08,2.7775428778111975e-12,59.312343489448715,0.5155061157536157,0.5447830612544111,0.4552169387455889,0.892359352692139,0.7578042121888475,0.13927045322213913
141,3.4011442103967075e-08,3.1693064881705567e-12,59.02225876135904,0.5154665324305905,0.5447856654203996,0.45521433457960037,0.8925957450136538,0.7580086904714273,0.13953504259646585
142,3.4011442103967075e-08,2.94426575223193e-12,58.832604134102674,0.5153188762190426,0.544745040430979,0.45525495956902096,0.892877726918253,0.7583259099261451,0.1399200644766377
143,3.4011442103967075e-08,3.0188268281118104e-12,58.61596724926899,0.5153270793419065,0.544915092470028,0.455084907529972,0.8930897480115304,0.7585647842629788,0.13998990354126287
144,3.4011442103967075e-08,3.08875863360401e-12,58.397778553033476,0.5153080689301904,0.544917566427717,0.4550824335722829,0.8932514101316322,0.7585619313158144,0.1403344835984998
145,3.4011442103967075e-08,3.1667245859402527e-12,58.20887675943423,0.5152734335225434,0.5450350143137983,0.45496498568620164,0.8934839187052177,0.7587900835769684,0.1404462567414575
146,3.4011442103967075e-08,3.1630101230148388e-12,58.01451001808131,0.5152466106128618,0.5450916549240482,0.4549083450759518,0.8937880726754623,0.7592255311734849,0.1406774318432201
147,3.4011442103967075e-08,3.1868053007279047e-12,57.787383671521454,0.5151432252231184,0.545196993438283,0.454803006561717,0.894023248166032,0.7595177797407469,0.14077262140883848
148,3.4011442103967075e-08,3.002928169969145e-12,57.576969518945326,0.5151710897991953,0.5452499882161489,0.4547500117838511,0.8942463855541062,0.7597666967890324,0.14088618059693683
149,3.4011442103967075e-08,2.9366953292885978e-12,57.41997798574047,0.5150567669123003,0.5452269413471507,0.4547730586528493,0.8944915872036572,0.7600487264589091,0.14111259722517672
150,3.4011442103967075e-08,3.1024365632912644e-12,57.23574992514298,0.5149395794428179,0.5451762903186744,0.4548237096813256,0.8946509247170508,0.7600339655234771,0.14161260208721552
151,3.4011442103967075e-08,3.1809931933391507e-12,57.07129839708793,0.5149654908944035,0.5452511600908437,0.45474883990915627,0.8949046918920177,0.7603781598278723,0.1418962515935663
152,3.4011442103967075e-08,3.0265937027716997e-12,56.91936996523908,0.5149200481979042,0.5452908736221683,0.4547091263778317,0.8951600670625938,0.7607557555080803,0.14190400875165565
153,3.4011442103967075e-08,3.7091087744328476e-12,56.630740889407356,0.5147790326096269,0.5453826704732629,0.4546173295267371,0.8953588392927488,0.7609097491304951,0.14203624503716705
154,3.4011442103967075e-08,2.8735091263686025e-12,56.474994144397144,0.5147458294932735,0.5453814985985681,0.45461850140143195,0.8955990891168855,0.761208307628548,0.1424363513952352
155,3.4011442103967075e-08,3.2534706242242017e-12,56.24726081687873,0.5146634076397376,0.5454437381656931,0.4545562618343068,0.8957486421381441,0.7613037384330315,0.1425730085904463
156,3.4011442103967075e-08,3.057996491637788e-12,56.086661363563785,0.5147286419977495,0.5455592329272831,0.4544407670727169,0.8959639437376317,0.7615745148678372,0.1426524153074004
157,3.4011442103967075e-08,2.719893928976432e-12,55.94005278760151,0.5145876264094723,0.545545430847544,0.45445456915245597,0.896204474076153,0.7617668345691135,0.14319622391244247
158,3.4011442103967075e-08,3.1109765977993185e-12,55.76225347041702,0.5145989545315223,0.5457563682926124,0.4542436317073876,0.8964087344762373,0.7620953521585463,0.14306547470644113
