global_step,predictor_x_gap_mse
264,6.533714199667241e-08
265,6.53522964375694e-08
266,6.534207094550207e-08
267,6.534857684056164e-08
268,6.534739683400561e-08
269,6.533903881529033e-08
270,6.535752146079904e-08
271,6.536993778127359e-08
272,6.534573401186327e-08
273,6.535311599051669e-08
274,6.53559561789289e-08
275,6.536124167638412e-08
276,6.539798823735707e-08
277,6.539707022419741e-08
278,6.534948147946689e-08
279,6.534900498630715e-08
280,6.535777371546172e-08
281,6.536875670348896e-08
282,6.537433257247114e-08
283,6.534716549708183e-08
284,6.535036724379061e-08
285,6.533619579875795e-08
286,6.536001210738268e-08
287,6.53877341875833e-08
288,6.535185661762164e-08
289,6.534182340781877e-08
290,6.535879586540503e-08
291,6.537512218369688e-08
292,6.533920542833657e-08
293,6.534520798676184e-08
294,6.533998350919758e-08
295,6.534958240001532e-08
296,6.53638107082536e-08
297,6.53666581589784e-08
298,6.535933871331182e-08
299,6.536016653886127e-08
300,6.53638814812134e-08
301,6.5381837033907e-08
302,6.535859105024313e-08
303,6.535611704977512e-08
304,6.535269386939094e-08
305,6.533903618571138e-08
306,6.534865360857313e-08
307,6.53447696659164e-08
308,6.534181406080477e-08
309,6.534456568908366e-08
310,6.533538139536695e-08
311,6.533228047736421e-08
312,6.533177090728766e-08
313,6.533430144323744e-08
314,6.533597844044032e-08
315,6.534648092719996e-08
316,6.533460280527038e-08
317,6.533681118329047e-08
318,6.534899540253128e-08
319,6.534070794511566e-08
320,6.533831318228978e-08
321,6.533942638642691e-08
322,6.533705063077632e-08
323,6.53270161793028e-08
324,6.532772241439995e-08
325,6.533340139497232e-08
326,6.532675859125725e-08
327,6.534584198447352e-08
328,6.532904805750078e-08
329,6.533335945108742e-08
330,6.533305082832452e-08
331,6.53357029503493e-08
332,6.537455945442594e-08
333,6.534286011183029e-08
334,6.533391115552127e-08
335,6.534046258213447e-08
336,6.534424953851508e-08
337,6.53429194427346e-08
338,6.536990589023096e-08
339,6.533249814970495e-08
340,6.534244528101057e-08
341,6.534079249142562e-08
342,6.534436504393783e-08
343,6.534975277911079e-08
344,6.535054673228133e-08
345,6.534231672032914e-08
346,6.535909665447442e-08
347,6.534798755514204e-08
348,6.536128328913873e-08
349,6.534256758161915e-08
350,6.534070144483443e-08
351,6.53424656445537e-08
352,6.53561654033424e-08
353,6.536566499717669e-08
354,6.538333008398685e-08
355,6.535155759760034e-08
356,6.536012372982144e-08
357,6.535518800590001e-08
358,6.534503523938047e-08
359,6.534347741725543e-08
360,6.534487567301566e-08
361,6.533751736321426e-08
362,6.53682615595142e-08
363,6.533444971350012e-08
364,6.535125139993354e-08
365,6.534285042034033e-08
366,6.534748833260791e-08
367,6.534446352006505e-08
368,6.541567625548448e-08
369,6.535777729050646e-08
370,6.534067077771861e-08
371,6.533623798389641e-08
372,6.53444560820083e-08
373,6.536591449030579e-08
374,6.53401844508541e-08
375,6.533452682818845e-08
376,6.533840164929516e-08
377,6.53391618269104e-08
378,6.533653162290699e-08
379,6.533183196079016e-08
380,6.533852821523678e-08
381,6.533532233129131e-08
382,6.533812652184225e-08
383,6.533228738202908e-08
384,6.533191000315971e-08
385,6.53455262561244e-08
386,6.533822472810869e-08
387,6.533158500458443e-08
388,6.532244903485392e-08
389,6.532933267159576e-08
390,6.533954648006633e-08
391,6.534815692961827e-08
392,6.533787412334637e-08
393,6.533889367752159e-08
394,6.53438029527499e-08
395,6.533471276986943e-08
396,6.53345114917291e-08
397,6.533505022567493e-08
398,6.53314365106043e-08
399,6.534060134360242e-08
400,6.534011942477969e-08
401,6.534496189695896e-08
402,6.53378740747161e-08
403,6.534283121109264e-08
404,6.534536949565993e-08
405,6.53458950651146e-08
406,6.536034643890998e-08
407,6.533948934138103e-08
408,6.533911208643175e-08
409,6.534957893620464e-08
410,6.534335197665666e-08
411,6.534845347551515e-08
412,6.533972363337535e-08
413,6.53438343955825e-08
414,6.534715507743385e-08
415,6.539062806002917e-08
416,6.535432849782435e-08
417,6.534146138317859e-08
418,6.534513939148074e-08
419,6.535483253827623e-08
420,6.535006276729119e-08
421,6.535348098383082e-08
422,6.53399372219408e-08
423,6.533707398413273e-08
424,6.534215150328875e-08
425,6.532854381876003e-08
426,6.533776450565611e-08
427,6.533020102384439e-08
428,6.532013272981674e-08
429,6.5326579034518e-08
430,6.532942763086187e-08
431,6.534288435833612e-08
432,6.533213648515322e-08
433,6.532991253610349e-08
434,6.534231403847906e-08
435,6.533690616167212e-08
436,6.532486082698375e-08
437,6.53543156330791e-08
438,6.533759859099096e-08
439,6.532313174165157e-08
440,6.535327230988269e-08
441,6.533534854202233e-08
442,6.534274373943398e-08
443,6.536066495896988e-08
444,6.536031125007844e-08
445,6.535172318695674e-08
446,6.534907374278733e-08
447,6.534993995589889e-08
448,6.535001732882202e-08
449,6.534270071698568e-08
450,6.534097254316571e-08
451,6.53364875927408e-08
452,6.533757351131476e-08
453,6.533367877347553e-08
454,6.533472512759306e-08
455,6.534199263932108e-08
456,6.533092323714649e-08
457,6.532681085900786e-08
458,6.535352210297864e-08
459,6.53344200610138e-08
460,6.532641358273024e-08
461,6.532901813264416e-08
462,6.533401886583053e-08
463,6.534899569585285e-08
464,6.534689966921916e-08
465,6.534375722714184e-08
466,6.534589993957605e-08
467,6.535044929845202e-08
468,6.534435214908549e-08
469,6.533507144844664e-08
470,6.533326185856726e-08
471,6.534248567034717e-08
472,6.533968602023097e-08
473,6.536813127816504e-08
474,6.5347708561579e-08
475,6.534698544965826e-08
476,6.534278086480478e-08
477,6.53564304615069e-08
478,6.534342713923956e-08
479,6.534663386723654e-08
480,6.53446975106484e-08
481,6.534675282112623e-08
482,6.534644449906238e-08
483,6.53563448685151e-08
484,6.53459026273444e-08
485,6.534742787936897e-08
486,6.534916044844723e-08
487,6.535050419985506e-08
488,6.534708143311877e-08
489,6.534411202562573e-08
490,6.534230524800906e-08
491,6.534056531173232e-08
492,6.534027444196522e-08
493,6.53464416260182e-08
494,6.533483333408182e-08
495,6.534167206910373e-08
496,6.534305046372875e-08
497,6.53483767442004e-08
498,6.535149235313308e-08
499,6.534282818244603e-08
500,6.534534389913373e-08
501,6.533997136545287e-08
502,6.532675165325182e-08
503,6.533168957507733e-08
504,6.532481080045852e-08
505,6.533149296372591e-08
506,6.533951443336813e-08
507,6.534086832513642e-08
508,6.534053973020185e-08
509,6.533186994948061e-08
510,6.533042667988197e-08
511,6.533316527659298e-08
512,6.534021843227293e-08
513,6.53303009426505e-08
514,6.535148579164004e-08
515,6.534027779366951e-08
516,6.533999913632758e-08
517,6.534118831912724e-08
518,6.535846966780955e-08
519,6.534745083641898e-08
520,6.532896303056847e-08
521,6.533854944813561e-08
522,6.536198556876468e-08
523,6.535614022387148e-08
524,6.534932990918473e-08
525,6.535705663680502e-08
526,6.534616593455413e-08
527,6.536960459850271e-08
528,6.536688491468628e-08
529,6.534856573025414e-08
530,6.534105303402695e-08
531,6.536437405589688e-08
532,6.535563868715203e-08
533,6.535261831630253e-08
534,6.534309252663687e-08
535,6.534668138948649e-08
536,6.533553784927594e-08
537,6.534047070002424e-08
538,6.535488219110461e-08
539,6.533707341874998e-08
540,6.534043464008934e-08
541,6.533658553440128e-08
542,6.534496326304558e-08
543,6.535350971478936e-08
544,6.537942644725943e-08
545,6.533533271367267e-08
546,6.533875802615059e-08
547,6.534146519860499e-08
548,6.53304554385224e-08
549,6.533116807499008e-08
550,6.535262730268683e-08
551,6.536502689785804e-08
552,6.5353057056045e-08
553,6.532969896411128e-08
554,6.535614698499514e-08
555,6.535630633748406e-08
556,6.537153307738863e-08
557,6.535377532150421e-08
558,6.534313784437383e-08
559,6.5352225868473e-08
560,6.535679228223542e-08
561,6.536937774830255e-08
562,6.536510553443644e-08
563,6.536466326623344e-08
564,6.534601696453487e-08
565,6.534908500837722e-08
566,6.539267008652358e-08
567,6.538906988023685e-08
568,6.536076026580814e-08
569,6.534363950924209e-08
570,6.53443053752941e-08
571,6.536414130832e-08
572,6.53684326298195e-08
573,6.536647412447299e-08
574,6.53502364678921e-08
575,6.534847943988306e-08
576,6.537140487009127e-08
577,6.535624466067738e-08
578,6.535342722510347e-08
579,6.533938128847219e-08
580,6.534241132564793e-08
581,6.533195727887266e-08
582,6.53292451652728e-08
583,6.533431896777999e-08
584,6.534124931684413e-08
585,6.534198141760765e-08
586,6.534576598849076e-08
587,6.53417423531143e-08
588,6.533139691735664e-08
589,6.532829452812203e-08
590,6.533387180938537e-08
591,6.53309479914407e-08
592,6.534001040593433e-08
593,6.533722339821447e-08
594,6.534162182996999e-08
595,6.535524958783673e-08
596,6.53492050978683e-08
597,6.534159006150395e-08
598,6.535168852812128e-08
599,6.535699081942506e-08
600,6.534675281729842e-08
601,6.534617914019782e-08
602,6.533304603709438e-08
603,6.53343527419556e-08
604,6.534684490832096e-08
605,6.5343522920781e-08
606,6.534168560964725e-08
607,6.533785991240096e-08
608,6.533946725732767e-08
609,6.535086258481543e-08
610,6.534457922524546e-08
611,6.535764707864676e-08
612,6.536007113273172e-08
613,6.535138027609791e-08
614,6.538039649582338e-08
615,6.534764689869305e-08
616,6.533801137732127e-08
617,6.534255205625328e-08
618,6.534405995266608e-08
619,6.53478298609168e-08
620,6.533882433007172e-08
621,6.533208796033007e-08
622,6.53314097170984e-08
623,6.534931773763942e-08
624,6.533302052263436e-08
625,6.533441685395524e-08
626,6.533016580837454e-08
627,6.53429361937824e-08
628,6.534000352058695e-08
629,6.534001480964868e-08
630,6.533796223878971e-08
631,6.533661860127155e-08
632,6.53449410143456e-08
633,6.534203274988107e-08
634,6.534118909788732e-08
635,6.534152343781843e-08
636,6.53508789657534e-08
637,6.534495873920205e-08
638,6.534098918575066e-08
639,6.534246721627021e-08
640,6.533859940905102e-08
641,6.534320458561544e-08
642,6.533898073150152e-08
643,6.534286285021903e-08
644,6.533208644512198e-08
645,6.532736539870169e-08
646,6.532378057675273e-08
647,6.533006182737101e-08
648,6.533543664185282e-08
649,6.533804870917315e-08
650,6.534038058493131e-08
651,6.533274674277596e-08
652,6.534038859950872e-08
653,6.534616318211569e-08
654,6.534261453916177e-08
655,6.53386422100189e-08
656,6.534053877520243e-08
657,6.533705547788971e-08
658,6.533806112608085e-08
659,6.533324929402856e-08
660,6.533734887533353e-08
661,6.533182633517064e-08
662,6.53280024916445e-08
663,6.533892303527811e-08
664,6.533866761903759e-08
665,6.533311713839877e-08
666,6.534137364819544e-08
667,6.53386264252214e-08
668,6.534776322273834e-08
669,6.533980003876227e-08
670,6.53425793073748e-08
671,6.534435814415564e-08
672,6.534854930551302e-08
673,6.534578369565601e-08
674,6.533513671873779e-08
675,6.532577864508394e-08
676,6.533153949710994e-08
677,6.533488321957983e-08
678,6.533559967024797e-08
679,6.533826196030311e-08
680,6.533298071889559e-08
681,6.533505081690598e-08
682,6.533251155886312e-08
683,6.533441309780079e-08
684,6.534082897296965e-08
685,6.534862185252601e-08
686,6.534291972454824e-08
687,6.534666787161283e-08
688,6.536716372230044e-08
689,6.534988895133587e-08
690,6.53435010005004e-08
691,6.534789689016174e-08
692,6.534047930857353e-08
693,6.534542959796569e-08
694,6.533700570177678e-08
695,6.533318669812762e-08
696,6.533446319567131e-08
697,6.533909062146058e-08
698,6.534849757714382e-08
699,6.534111066189397e-08
700,6.535092257345166e-08
701,6.533962695710278e-08
702,6.53347118540074e-08
703,6.533715538671598e-08
704,6.532960846576339e-08
705,6.534341644664295e-08
706,6.533073174120692e-08
707,6.533781320293837e-08
708,6.53330238240092e-08
709,6.53278521578829e-08
710,6.533064050855356e-08
711,6.533546641972026e-08
712,6.533443447354755e-08
713,6.533547306607677e-08
714,6.532850496660061e-08
715,6.53401440359001e-08
716,6.533657897835019e-08
717,6.533421346289783e-08
718,6.533368203064195e-08
719,6.534309441904647e-08
720,6.532970268691402e-08
721,6.533069691186824e-08
722,6.53424859272029e-08
723,6.535143520653567e-08
724,6.534429987329247e-08
725,6.534498622020815e-08
726,6.534438357766941e-08
727,6.534773032484174e-08
728,6.536210383622919e-08
729,6.535394129186473e-08
730,6.538020344651027e-08
731,6.533692151674679e-08
732,6.53391039446717e-08
733,6.533963184243574e-08
734,6.533986800259855e-08
735,6.533647049595544e-08
736,6.53453084387747e-08
737,6.534335816211089e-08
738,6.533751209534709e-08
739,6.533505563000456e-08
740,6.534358003360867e-08
741,6.534807491449988e-08
742,6.535864642373013e-08
743,6.536010956115036e-08
744,6.534921530081046e-08
745,6.535362759905859e-08
746,6.536618213027588e-08
747,6.535303977024479e-08
748,6.534753885077725e-08
749,6.534493505924096e-08
750,6.533900660572932e-08
751,6.534635014129893e-08
752,6.533799093173534e-08
753,6.533559256567066e-08
754,6.533521585664033e-08
755,6.534110896709243e-08
756,6.534380300574982e-08
757,6.534776630325366e-08
758,6.534591983399074e-08
759,6.53397015121573e-08
760,6.534997974101145e-08
761,6.534642380958134e-08
762,6.534886076806725e-08
763,6.533487568384541e-08
764,6.533038631086178e-08
765,6.532877551547493e-08
766,6.53576068250836e-08
767,6.534400413011013e-08
768,6.534068866089081e-08
769,6.533914671999141e-08
770,6.534977099680587e-08
771,6.534395181421181e-08
772,6.534267100440828e-08
773,6.535731334200757e-08
774,6.535019493484079e-08
775,6.534943461249528e-08
776,6.534607413157447e-08
777,6.534769021912591e-08
778,6.534917385135679e-08
779,6.534604859928186e-08
780,6.535209163321997e-08
781,6.535668526714379e-08
782,6.53611927218701e-08
783,6.536454895981348e-08
784,6.536525043265323e-08
785,6.535936250111275e-08
786,6.536516865840372e-08
787,6.53495187342923e-08
788,6.535521617415228e-08
789,6.536314890305845e-08
790,6.535335478755639e-08
791,6.537972550191021e-08
792,6.536001410727619e-08
793,6.535522222279026e-08
794,6.534781174853221e-08
795,6.533963571417052e-08
796,6.534366563215017e-08
797,6.53358606469162e-08
798,6.532649115050052e-08
799,6.532544288956676e-08
800,6.532923368050481e-08
801,6.534159369124617e-08
802,6.533953734126938e-08
803,6.533993121506323e-08
804,6.534019539144523e-08
805,6.53419259487007e-08
806,6.534542027199252e-08
807,6.534324549184949e-08
808,6.533682134640996e-08
809,6.534569410166359e-08
810,6.535168767372967e-08
811,6.535240941500515e-08
812,6.533825614298262e-08
813,6.53437194531994e-08
814,6.534271508494518e-08
815,6.534384241106195e-08
816,6.535434518176672e-08
817,6.534183237963841e-08
818,6.534138880788071e-08
819,6.535872649657138e-08
820,6.534771037201837e-08
821,6.534689778964112e-08
822,6.535239936285757e-08
823,6.534268421965909e-08
824,6.53508099376351e-08
825,6.535163251371863e-08
826,6.535621038552057e-08
827,6.536183680152023e-08
828,6.535933540588966e-08
829,6.535426170631711e-08
830,6.534280767714092e-08
831,6.534732372865025e-08
832,6.534389490863951e-08
833,6.53534565004263e-08
834,6.534460810091278e-08
835,6.53467996666071e-08
836,6.534241007293506e-08
837,6.534578973118876e-08
838,6.533349216371314e-08
839,6.534153572368433e-08
840,6.53425693311118e-08
841,6.534558741215265e-08
842,6.534861493297091e-08
843,6.534416164752934e-08
844,6.533534683697788e-08
845,6.535674468519025e-08
846,6.533761598464714e-08
847,6.53482702020388e-08
848,6.533914261807965e-08
849,6.534926932480386e-08
850,6.53440997549752e-08
851,6.534286000242966e-08
852,6.534760625926899e-08
853,6.534692830938295e-08
854,6.535559112487556e-08
855,6.53589834776082e-08
856,6.535101517901555e-08
857,6.5354447855975e-08
858,6.534625735155353e-08
859,6.53513895283349e-08
860,6.534152327333787e-08
861,6.533902876993974e-08
862,6.533584750963267e-08
863,6.533622543152379e-08
864,6.534254558965157e-08
865,6.534156735336454e-08
866,6.533075017955883e-08
867,6.53326392438471e-08
868,6.533804124225072e-08
869,6.534498562874458e-08
870,6.53462514036168e-08
871,6.533311428300097e-08
872,6.533030770820448e-08
873,6.53422588334348e-08
874,6.53389849957869e-08
875,6.533914032716784e-08
876,6.533687730680122e-08
877,6.534366996106033e-08
878,6.534944421808516e-08
879,6.535122465358333e-08
880,6.535269198767076e-08
881,6.535102991356323e-08
882,6.535367786001534e-08
883,6.534883063858729e-08
884,6.534995944181708e-08
885,6.5356853181731e-08
886,6.535514124771774e-08
887,6.53504393023633e-08
888,6.535452171621923e-08
889,6.533392021767678e-08
890,6.533729054790343e-08
891,6.533605122783557e-08
892,6.533957716288746e-08
893,6.53473211565334e-08
894,6.535697264477466e-08
895,6.534798021945895e-08
896,6.534536555282112e-08
897,6.534659408218392e-08
898,6.535072143218802e-08
899,6.535205598004722e-08
900,6.535834545006377e-08
901,6.535132155101064e-08
902,6.53485014313227e-08
903,6.534803592795005e-08
904,6.535040081937766e-08
905,6.535681591460814e-08
906,6.534678532290019e-08
907,6.534600086689032e-08
908,6.534819305954482e-08
909,6.53437149456961e-08
910,6.536036974318863e-08
911,6.535941535874052e-08
912,6.535932994343568e-08
913,6.535614075233423e-08
914,6.537816698805172e-08
915,6.535977665676274e-08
916,6.535473812664483e-08
917,6.535305258194715e-08
918,6.535152031407428e-08
919,6.536136969493546e-08
920,6.535503352942589e-08
921,6.534395863679385e-08
922,6.534307392456716e-08
923,6.534123812593453e-08
924,6.534511376753576e-08
925,6.534471681524564e-08
926,6.53580423154032e-08
927,6.536090691953614e-08
928,6.536504239664753e-08
929,6.535373396853938e-08
930,6.534822520571547e-08
931,6.535438474226937e-08
932,6.535198970679183e-08
933,6.535750869179703e-08
934,6.534751521651301e-08
935,6.534268660700012e-08
936,6.534848024018483e-08
937,6.535600223792793e-08
938,6.534733615590116e-08
939,6.533964449528165e-08
940,6.533570804069213e-08
941,6.53448615409161e-08
942,6.534067187628401e-08
943,6.534018355899111e-08
944,6.53316652739276e-08
945,6.534302497892372e-08
946,6.533298084426154e-08
947,6.533601375994604e-08
948,6.534289108955877e-08
949,6.535564695153703e-08
950,6.534420995173091e-08
951,6.534537300261397e-08
952,6.535011617398158e-08
953,6.534355335210547e-08
954,6.533376260212163e-08
955,6.53337888680276e-08
956,6.534337898887065e-08
957,6.533784648017956e-08
958,6.53468305068128e-08
959,6.53469144371188e-08
960,6.534141862412826e-08
961,6.534650615820478e-08
962,6.534011304134375e-08
963,6.533802927878533e-08
964,6.53474610206389e-08
965,6.533462268479485e-08
966,6.534653209300242e-08
967,6.534211488958287e-08
968,6.535150694166875e-08
969,6.535628420411606e-08
970,6.534444622176043e-08
971,6.534751964910799e-08
972,6.532993305659709e-08
973,6.534392460444714e-08
974,6.53436408011588e-08
975,6.53488652370364e-08
976,6.534782530939501e-08
977,6.536452774462383e-08
978,6.535187384007407e-08
979,6.535165398427124e-08
980,6.534088216430047e-08
981,6.534177981922551e-08
982,6.533070223218688e-08
983,6.532913752988807e-08
984,6.533398043930185e-08
985,6.534577608546129e-08
986,6.533732253071174e-08
987,6.53424522782136e-08
988,6.532589169689564e-08
989,6.532774626080964e-08
990,6.533356700406269e-08
991,6.533293961676526e-08
992,6.532986440555911e-08
993,6.534248139373157e-08
994,6.532215601061425e-08
995,6.533306958243276e-08
996,6.534125610053145e-08
997,6.534237128345872e-08
998,6.537664542343958e-08
999,6.535023010950787e-08
1000,6.533910232292165e-08
1001,6.533335977208849e-08
1002,6.532830740600902e-08
1003,6.532893556223178e-08
1004,6.534296956503704e-08
1005,6.533223088863028e-08
1006,6.5327263289962e-08
1007,6.532124566359286e-08
1008,6.532352554247527e-08
1009,6.531769513572666e-08
1010,6.532488365782591e-08
1011,6.5325800585265e-08
1012,6.532323964343486e-08
1013,6.532682577947091e-08
1014,6.533500462306178e-08
1015,6.532666225289356e-08
1016,6.533389451229431e-08
1017,6.53369732481281e-08
1018,6.533827634221128e-08
1019,6.534010281510997e-08
1020,6.534716464752826e-08
1021,6.533334410164383e-08
1022,6.532928273942867e-08
1023,6.533388686548574e-08
1024,6.532662597169084e-08
1025,6.533361552853355e-08
