global_step,predictor_x_gap_mse
342,6.534416076653944e-08
343,6.535132543373165e-08
344,6.535009907154488e-08
345,6.534227198362431e-08
346,6.535849374346656e-08
347,6.534868577517846e-08
348,6.53619747131968e-08
349,6.534409530989785e-08
350,6.533964380078712e-08
351,6.534310474607317e-08
352,6.535799160389969e-08
353,6.53669329181922e-08
354,6.538575517926507e-08
355,6.535120398827385e-08
356,6.535910920188396e-08
357,6.535678045266632e-08
358,6.534792435503715e-08
359,6.534665602651425e-08
360,6.534676848423376e-08
361,6.533770827835991e-08
362,6.537241299927632e-08
363,6.533625092290552e-08
364,6.535092520434852e-08
365,6.534391192281672e-08
366,6.534500669122684e-08
367,6.534363175603845e-08
368,6.541544793864979e-08
369,6.53604546396767e-08
370,6.534128202940487e-08
371,6.533789635336102e-08
372,6.534339097991116e-08
373,6.536330125301431e-08
374,6.534235125961812e-08
375,6.533585973705479e-08
376,6.533766327754388e-08
377,6.533782241718486e-08
378,6.533713186469984e-08
379,6.533205983491489e-08
380,6.534308196515065e-08
381,6.53357048251166e-08
382,6.533819109788799e-08
383,6.533222838109213e-08
384,6.533196583369482e-08
385,6.534922318743144e-08
386,6.533937079603703e-08
387,6.533192251989265e-08
388,6.532200504325314e-08
389,6.532946581445204e-08
390,6.533951672588984e-08
391,6.534840636988231e-08
392,6.533797149445142e-08
393,6.533850787768633e-08
394,6.534494268541564e-08
395,6.533515845275749e-08
396,6.53348945243052e-08
397,6.533497516488351e-08
398,6.53313433899e-08
399,6.53406766597108e-08
400,6.533986909680543e-08
401,6.534580801767913e-08
402,6.533797236978174e-08
403,6.534272835154106e-08
404,6.534606043191232e-08
405,6.534556613450822e-08
406,6.536075132043465e-08
407,6.533973539840956e-08
408,6.533909138114867e-08
409,6.534938663876827e-08
410,6.534266729733052e-08
411,6.53497925094277e-08
412,6.53396798671058e-08
413,6.53439571658218e-08
414,6.534493181854995e-08
415,6.539310669067095e-08
416,6.535389047171273e-08
417,6.534225722298483e-08
418,6.53430379930523e-08
419,6.53518017068266e-08
420,6.534900111484803e-08
421,6.53561045040238e-08
422,6.534093760831459e-08
423,6.53361436591441e-08
424,6.533988923604832e-08
425,6.532831954951312e-08
426,6.53378266157056e-08
427,6.533197799879784e-08
428,6.531935756851064e-08
429,6.532578154446327e-08
430,6.532925131547586e-08
431,6.534461731246342e-08
432,6.533367499280356e-08
433,6.533002905414931e-08
434,6.534859873126429e-08
435,6.533537057191335e-08
436,6.532493234507663e-08
437,6.535303265017397e-08
438,6.534079045307558e-08
439,6.532467156404371e-08
440,6.534745461816663e-08
441,6.533276263722779e-08
442,6.534251289804599e-08
443,6.536257935542995e-08
444,6.535634485898208e-08
445,6.535297653902217e-08
446,6.534730094044571e-08
447,6.535024638943042e-08
448,6.535051360165691e-08
449,6.534316978535408e-08
450,6.534085735920885e-08
451,6.533605831724523e-08
452,6.533757817490885e-08
453,6.533325329860362e-08
454,6.533439799833776e-08
455,6.534232222622268e-08
456,6.533124032894946e-08
457,6.532747403222119e-08
458,6.534946342362763e-08
459,6.533407567309874e-08
460,6.532618566831738e-08
461,6.532951813979219e-08
462,6.533295954892341e-08
463,6.53444561119693e-08
464,6.534712165729472e-08
465,6.534255544939708e-08
466,6.534522572472348e-08
467,6.535018592040324e-08
468,6.534196620201835e-08
469,6.533508358495961e-08
470,6.533297377509383e-08
471,6.534210877439051e-08
472,6.534097388902828e-08
473,6.536484133461643e-08
474,6.534671452876145e-08
475,6.534728232016225e-08
476,6.534314144148044e-08
477,6.535510221824306e-08
478,6.534238400586729e-08
479,6.534591948719234e-08
480,6.53445682727753e-08
481,6.534599704624665e-08
482,6.534601707810233e-08
483,6.53560346570642e-08
484,6.53462201277104e-08
485,6.534738159769453e-08
486,6.534911031731641e-08
487,6.535079102729407e-08
488,6.53465888737196e-08
489,6.534362906076278e-08
490,6.534235122346959e-08
491,6.533995585166951e-08
492,6.534028027354106e-08
493,6.534621854505796e-08
494,6.533534554513541e-08
495,6.53416028054718e-08
496,6.534258602667898e-08
497,6.534858857821374e-08
498,6.535162383646147e-08
499,6.534289975448124e-08
500,6.534524681024054e-08
501,6.533911699411058e-08
502,6.532729348911652e-08
503,6.533187027414941e-08
504,6.532493080771028e-08
505,6.533145644579081e-08
506,6.533960082959567e-08
507,6.534083492953768e-08
508,6.534117644697097e-08
509,6.533184262314431e-08
510,6.533032528056385e-08
511,6.533328423141852e-08
512,6.534091002001504e-08
513,6.532957604015451e-08
514,6.535298553843435e-08
515,6.534032512400142e-08
516,6.53402758710003e-08
517,6.534116574477179e-08
518,6.535872302779262e-08
519,6.534841749778825e-08
520,6.532804684927072e-08
521,6.533822717817284e-08
522,6.536427835210212e-08
523,6.535441787312107e-08
524,6.535017053866947e-08
525,6.535569438017688e-08
526,6.534562871816779e-08
527,6.536758850579679e-08
528,6.53677723846139e-08
529,6.534927408532801e-08
530,6.534129084534219e-08
531,6.53642290967262e-08
532,6.535772020262439e-08
533,6.535237863776837e-08
534,6.534328099158946e-08
535,6.534867104667101e-08
536,6.533528567763358e-08
537,6.533875806030956e-08
538,6.535773331670733e-08
539,6.534018087666766e-08
540,6.534088118579938e-08
541,6.533704225456639e-08
542,6.534469579912123e-08
543,6.535306609126438e-08
544,6.53865054045536e-08
545,6.533608580216244e-08
546,6.53392343430253e-08
547,6.534211190602339e-08
548,6.533099473313192e-08
549,6.533012280078231e-08
550,6.53521792368323e-08
551,6.536522270098589e-08
552,6.535053694510835e-08
553,6.532968105309994e-08
554,6.536106883932277e-08
555,6.535807208739242e-08
556,6.537080434056254e-08
557,6.53533705768228e-08
558,6.5341166596223e-08
559,6.535485866896143e-08
560,6.536046094594322e-08
561,6.537188382470866e-08
562,6.536689530963469e-08
563,6.536122510778858e-08
564,6.534619974102208e-08
565,6.535058171903717e-08
566,6.539813828693454e-08
567,6.539112368553994e-08
568,6.536014077006485e-08
569,6.534365603447255e-08
570,6.534458422747665e-08
571,6.536860473483316e-08
572,6.53702132215938e-08
573,6.536767144077933e-08
574,6.535130093886931e-08
575,6.534836073170348e-08
576,6.537676772828312e-08
577,6.535828898152945e-08
578,6.535437595285128e-08
579,6.533956514152811e-08
580,6.53422271749121e-08
581,6.533194500684183e-08
582,6.532965103752723e-08
583,6.533724094600313e-08
584,6.534276514959864e-08
585,6.534211268576129e-08
586,6.534603951904549e-08
587,6.53413428591052e-08
588,6.533143914412331e-08
589,6.5327795656214e-08
590,6.533404718792227e-08
591,6.533054537590481e-08
592,6.534017328359712e-08
593,6.533666901500806e-08
594,6.534187401530902e-08
595,6.535213885435608e-08
596,6.534958966317131e-08
597,6.534160556513697e-08
598,6.535139611150238e-08
599,6.535570551743281e-08
600,6.534649790907776e-08
601,6.534529188869511e-08
602,6.533288698013437e-08
603,6.533444344599391e-08
604,6.534850952339405e-08
605,6.534229134647492e-08
606,6.534047708977484e-08
607,6.533698643075616e-08
608,6.533950108265881e-08
609,6.535247776106706e-08
610,6.534515050211923e-08
611,6.535366953997546e-08
612,6.535860129310808e-08
613,6.535241197263259e-08
614,6.538425052612548e-08
615,6.534762910906997e-08
616,6.533771817502342e-08
617,6.534347508385072e-08
618,6.534402447073955e-08
619,6.534829278463485e-08
620,6.533897609184018e-08
621,6.533223591414392e-08
622,6.533208722559079e-08
623,6.534943750343184e-08
624,6.533298690687259e-08
625,6.533426193765863e-08
626,6.532997565100933e-08
627,6.53425043507282e-08
628,6.533989830972338e-08
629,6.53402122785946e-08
630,6.533780056425582e-08
631,6.533605428742658e-08
632,6.534346484829633e-08
633,6.534136122822118e-08
634,6.534133185852935e-08
635,6.534142325834772e-08
636,6.53513654741139e-08
637,6.53452550191692e-08
638,6.534095349314867e-08
639,6.534254846218099e-08
640,6.533861869078367e-08
641,6.534279494207714e-08
642,6.533953493936107e-08
643,6.534340414294502e-08
644,6.533207039334071e-08
645,6.532778560143788e-08
646,6.532385648047243e-08
647,6.532912524347894e-08
648,6.533520674645799e-08
649,6.533809570309007e-08
650,6.534017755066098e-08
651,6.533290017549442e-08
652,6.534069604982208e-08
653,6.534601930594056e-08
654,6.534267881859388e-08
655,6.533873028749001e-08
656,6.53408525709487e-08
657,6.533723647180694e-08
658,6.533730251185908e-08
659,6.533289048924418e-08
660,6.533793072678704e-08
661,6.533243490271694e-08
662,6.5328147238035e-08
663,6.533855792712404e-08
664,6.533706487296279e-08
665,6.533301971979831e-08
666,6.534152948795138e-08
667,6.533862357313902e-08
668,6.534771913827519e-08
669,6.53398425334344e-08
670,6.534140319930424e-08
671,6.534407076851689e-08
672,6.534941012331048e-08
673,6.534576388422789e-08
674,6.533508971662609e-08
675,6.532653638872613e-08
676,6.533173392394279e-08
677,6.533522122241635e-08
678,6.533551734984705e-08
679,6.533800399402557e-08
680,6.533360123470334e-08
681,6.533561528961057e-08
682,6.533269091364541e-08
683,6.533595305048843e-08
684,6.534207001468611e-08
685,6.534984263934336e-08
686,6.534248388037961e-08
687,6.534707945499357e-08
688,6.536931405103864e-08
689,6.534994289475661e-08
690,6.534341452156462e-08
691,6.534829955655908e-08
692,6.534056354488696e-08
693,6.53461340219886e-08
694,6.533683888131725e-08
695,6.53331677066093e-08
696,6.533401505283091e-08
697,6.533836348378467e-08
698,6.534841467888521e-08
699,6.534136210971152e-08
700,6.534962151341949e-08
701,6.533990924551473e-08
702,6.53347011140407e-08
703,6.533767616478349e-08
704,6.532988271474211e-08
705,6.534522747500694e-08
706,6.533194047491221e-08
707,6.533585592300582e-08
708,6.533280064079952e-08
709,6.532819450234884e-08
710,6.533132316852055e-08
711,6.53359466547708e-08
712,6.533530629429348e-08
713,6.533538417027342e-08
714,6.532853683793845e-08
715,6.53406603166633e-08
716,6.533714246105565e-08
717,6.533441254933298e-08
718,6.533294393718687e-08
719,6.534312013991797e-08
720,6.532951079269961e-08
721,6.533082658333109e-08
722,6.534235669790688e-08
723,6.535067327002545e-08
724,6.534416267649473e-08
725,6.534451407471801e-08
726,6.534420679362883e-08
727,6.534699178079401e-08
728,6.536294403439223e-08
729,6.535333850892043e-08
730,6.537779656942295e-08
731,6.533713305030639e-08
732,6.533848313218086e-08
733,6.533956235154217e-08
734,6.533949749752462e-08
735,6.533600319952447e-08
736,6.534384189445191e-08
737,6.534301968721788e-08
738,6.533766180429414e-08
739,6.533513549327941e-08
740,6.534488443084487e-08
741,6.534749019870362e-08
742,6.535696593917458e-08
743,6.536078769130519e-08
744,6.534871946427731e-08
745,6.535346725656716e-08
746,6.536406695522589e-08
747,6.535257269336158e-08
748,6.534706098511521e-08
749,6.534456096488771e-08
750,6.533906274484692e-08
751,6.534645245514521e-08
752,6.533643046959676e-08
753,6.533427344300737e-08
754,6.533545322099701e-08
755,6.53410018144482e-08
756,6.534360305794034e-08
757,6.53499021669319e-08
758,6.53459178602223e-08
759,6.533988262298417e-08
760,6.535577431825871e-08
761,6.534713365283401e-08
762,6.534938674252465e-08
763,6.533461712021827e-08
764,6.533041901263654e-08
765,6.532879970432096e-08
766,6.535971599136445e-08
767,6.534505655061388e-08
768,6.534092838460416e-08
769,6.533923330982112e-08
770,6.535085417037235e-08
771,6.53432249885176e-08
772,6.534359098213198e-08
773,6.535569387246224e-08
774,6.535034526798752e-08
775,6.534977302742365e-08
776,6.534573106072709e-08
777,6.534787391247191e-08
778,6.534922175423601e-08
779,6.534679342889661e-08
780,6.535306291899467e-08
781,6.53569230720398e-08
782,6.53610618551791e-08
783,6.536471637378735e-08
784,6.536551682370419e-08
785,6.53601295878605e-08
786,6.536299305002938e-08
787,6.534899177314317e-08
788,6.535551172826145e-08
789,6.536295753732069e-08
790,6.535370968487558e-08
791,6.537931181773141e-08
792,6.536030192146647e-08
793,6.535642744659052e-08
794,6.53481468175966e-08
795,6.533923751843741e-08
796,6.534317159441564e-08
797,6.533606808068938e-08
798,6.532646655711772e-08
799,6.532559853528417e-08
800,6.532881926908468e-08
801,6.533898930305645e-08
802,6.533933895877645e-08
803,6.533982947462674e-08
804,6.534032871919074e-08
805,6.534184230068805e-08
806,6.534298105149713e-08
807,6.534298077577543e-08
808,6.533684419203833e-08
809,6.534625366869929e-08
810,6.535018019245677e-08
811,6.535199426389902e-08
812,6.53375674478429e-08
813,6.534394948098207e-08
814,6.534257836427371e-08
815,6.534285125003265e-08
816,6.535378804055581e-08
817,6.534145945520284e-08
818,6.534177638568507e-08
819,6.535650244976765e-08
820,6.534755884084085e-08
821,6.534697623099152e-08
822,6.535206891016387e-08
823,6.534285268631712e-08
824,6.535083569648245e-08
825,6.53519469972062e-08
826,6.535606202599726e-08
827,6.536195951689162e-08
828,6.535781362429414e-08
829,6.535465156328587e-08
830,6.534309447661495e-08
831,6.534745068267366e-08
832,6.53438135493821e-08
833,6.535140565812448e-08
834,6.534498284978199e-08
835,6.534676648314573e-08
836,6.534239640328374e-08
837,6.534498924250035e-08
838,6.533357961641593e-08
839,6.534074691332277e-08
840,6.534067823645302e-08
841,6.534508159769825e-08
842,6.534819489341077e-08
843,6.534548742586387e-08
844,6.533547726363729e-08
845,6.535364240223705e-08
846,6.533717789590281e-08
847,6.534652228071847e-08
848,6.533970891132618e-08
849,6.534940240255807e-08
850,6.534401498180266e-08
851,6.534236722979306e-08
852,6.534613341101621e-08
853,6.534676739050445e-08
854,6.535685439145957e-08
855,6.536076886960071e-08
856,6.535154200257912e-08
857,6.535254764116923e-08
858,6.534723512467434e-08
859,6.535423853440887e-08
860,6.534278973345556e-08
861,6.533897938093564e-08
862,6.533567488828994e-08
863,6.53373621439448e-08
864,6.534181982465686e-08
865,6.534085947696811e-08
866,6.53312408230617e-08
867,6.53326058011864e-08
868,6.533803429913689e-08
869,6.534468560427501e-08
870,6.534666084820062e-08
871,6.53328096912818e-08
872,6.533078154643238e-08
873,6.534248587627491e-08
874,6.533876113554239e-08
875,6.533942577343897e-08
876,6.533770018774008e-08
877,6.53444261505433e-08
878,6.534942259560279e-08
879,6.535139863402825e-08
880,6.535287746361503e-08
881,6.535100755332431e-08
882,6.535402037657205e-08
883,6.534840674798782e-08
884,6.534990218721355e-08
885,6.535664548914349e-08
886,6.535661365985744e-08
887,6.534945208079745e-08
888,6.535149592800425e-08
889,6.533388746086342e-08
890,6.533745649885148e-08
891,6.533639607881364e-08
892,6.534397894052407e-08
893,6.53466714710444e-08
894,6.535677323215466e-08
895,6.534695668765297e-08
896,6.534611505482478e-08
897,6.534565874068417e-08
898,6.535077097676057e-08
899,6.535159900835651e-08
900,6.536037944315805e-08
901,6.535076970253154e-08
902,6.534848822096435e-08
903,6.534814535811761e-08
904,6.53501494609068e-08
905,6.535757489808115e-08
906,6.534732227173767e-08
907,6.534639253052494e-08
908,6.534926012570964e-08
909,6.534407700947175e-08
910,6.536066659248814e-08
911,6.535911958241817e-08
912,6.535935253288356e-08
913,6.535826119329926e-08
914,6.537387821519262e-08
915,6.535988487171137e-08
916,6.535428907106488e-08
917,6.535251733144065e-08
918,6.535174028220278e-08
919,6.536086990080026e-08
920,6.535376762661707e-08
921,6.534387542969975e-08
922,6.534313648639703e-08
923,6.534128386318468e-08
924,6.534470143077374e-08
925,6.534431507311343e-08
926,6.535716728532862e-08
927,6.53609121563479e-08
928,6.536703022909112e-08
929,6.535426358254228e-08
930,6.534798980194309e-08
931,6.535358048321439e-08
932,6.535157275047926e-08
933,6.53588827038328e-08
934,6.53479365118518e-08
935,6.534314979047274e-08
936,6.534853852244167e-08
937,6.535537696081867e-08
938,6.534722768110933e-08
939,6.534046989323572e-08
940,6.533577970582032e-08
941,6.534644774573486e-08
942,6.534101130228903e-08
943,6.534000403235771e-08
944,6.533163337668066e-08
945,6.534234074401049e-08
946,6.533367781207992e-08
947,6.5335959117324e-08
948,6.534292289980989e-08
949,6.535755103734236e-08
950,6.534432046357763e-08
951,6.534597155374475e-08
952,6.535054136909634e-08
953,6.534543961681565e-08
954,6.533287338799859e-08
955,6.533371348562444e-08
956,6.534169566617808e-08
957,6.533802462881096e-08
958,6.534727464197968e-08
959,6.534853326036587e-08
960,6.53420559927818e-08
961,6.534439133297247e-08
962,6.5340926642109e-08
963,6.53390109300321e-08
964,6.534683890989966e-08
965,6.533520715867847e-08
966,6.5346583332358e-08
967,6.53414255594184e-08
968,6.53513127654567e-08
969,6.535828289127016e-08
970,6.534826931285189e-08
971,6.535153201234267e-08
972,6.533034994440702e-08
973,6.534355964392097e-08
974,6.534414597517638e-08
975,6.534874848437147e-08
976,6.534862046046852e-08
977,6.536420819984037e-08
978,6.535250897016818e-08
979,6.535100443889657e-08
980,6.534074687261766e-08
981,6.5341840471817e-08
982,6.533126774461321e-08
983,6.532855464182797e-08
984,6.533283927684857e-08
985,6.535120448206655e-08
986,6.533784213719773e-08
987,6.534086950008782e-08
988,6.532560417330329e-08
989,6.532722218393761e-08
990,6.533408799159919e-08
991,6.533340139565489e-08
992,6.533027867087953e-08
993,6.534455203715932e-08
994,6.532259226070627e-08
995,6.533363680800573e-08
996,6.534222966244841e-08
997,6.534181076335157e-08
998,6.537918841325884e-08
999,6.535006238020227e-08
1000,6.533902153645702e-08
1001,6.533327664834118e-08
1002,6.532830440862927e-08
1003,6.532881349454126e-08
1004,6.534213869621282e-08
1005,6.533244341585538e-08
1006,6.53271760178091e-08
1007,6.532169197048351e-08
1008,6.532329626324771e-08
1009,6.531762309822035e-08
1010,6.532620510985819e-08
1011,6.532581651399266e-08
1012,6.532345965389549e-08
1013,6.532667156618391e-08
1014,6.533634240611206e-08
1015,6.532681452520206e-08
1016,6.533429528627369e-08
1017,6.533681602267464e-08
1018,6.533871846422509e-08
1019,6.533939370505036e-08
1020,6.534670535807029e-08
1021,6.533378269832338e-08
1022,6.532942502275262e-08
1023,6.533422859051368e-08
1024,6.532635404389093e-08
1025,6.533317181728738e-08
