global_step,phi,x2_mean,bc_clean_nrmse,negative_fraction,clamp_fraction,active_fraction,update_cosine_to_floor,update_norm_ratio_to_floor,active_update_energy_fraction
89,3.4011442103967075e-08,2.788554745854633e-12,74.02777991763442,0.5195458282432739,0.5429134002829686,0.4570865997170313,0.8765735014317021,0.7414421951997361,0.1262632427490905
90,3.4011442103967075e-08,3.146323168305794e-12,73.70537149872295,0.5194740834702908,0.5429729054758059,0.45702709452419416,0.8770962773563241,0.7421836808159542,0.12638669337170838
91,3.4011442103967075e-08,3.759957561277159e-12,73.12267703477936,0.519306244972332,0.5429785044326811,0.45702149556731886,0.8775733326192331,0.7427819950097274,0.126599625730451
92,3.4011442103967075e-08,2.6111308135500626e-12,72.9095018843872,0.519282026228639,0.5430119679656333,0.45698803203436666,0.8780381663684405,0.7434156572592447,0.12657776199795687
93,3.4011442103967075e-08,2.80931371787232e-12,72.6148851759904,0.5191393179324693,0.5430436085823936,0.4569563914176064,0.8784537898002236,0.7438179069117459,0.1270112826813068
94,3.4011442103967075e-08,2.7599919939999507e-12,72.26684311437826,0.5190361929593248,0.5431141814806819,0.4568858185193181,0.8787814279129099,0.7440184836509017,0.12761518476109077
95,3.4011442103967075e-08,3.249339159435454e-12,71.87970679269488,0.5188425732180799,0.5431139210640831,0.45688607893591693,0.8791459961977014,0.744352116591344,0.12783745119936366
96,3.4011442103967075e-08,3.2714442685640587e-12,71.45924583385886,0.5187083284613728,0.543055978370839,0.45694402162916103,0.8794629543363045,0.7445842689656482,0.12827976695462667
97,3.4011442103967075e-08,2.9821273863567367e-12,71.14825798623521,0.5186183545264702,0.5431074106491118,0.45689258935088817,0.8798003205000104,0.7449359810457942,0.12854503889509078
98,3.4011442103967075e-08,2.496501666451273e-12,70.95833715132149,0.5185541618348537,0.5431222543952463,0.45687774560475375,0.8801548678826392,0.7452661537252844,0.12877754477905426
99,3.4011442103967075e-08,2.7068988906272555e-12,70.71525951851989,0.5184851514361585,0.5432063689566747,0.45679363104332527,0.8805570017322294,0.7456393998012828,0.12909511202394844
100,3.4011442103967075e-08,3.252371714462386e-12,70.33829711084476,0.518421870202638,0.5431628793846668,0.45683712061533316,0.8809315767291432,0.7460311527283263,0.1295672821061562
101,3.4011442103967075e-08,3.5581226605489686e-12,69.86411967297248,0.5183210889788831,0.5431594939688817,0.4568405060311182,0.88131399976187,0.7465156972640433,0.1296541893003595
102,3.4011442103967075e-08,3.0126320474676987e-12,69.58776744591984,0.5182041619259995,0.5432955616417808,0.45670443835821917,0.8816167394629346,0.7467240510439127,0.12990021937546112
103,3.4011442103967075e-08,2.902040022848231e-12,69.3146948442587,0.5180912713303981,0.5432333220746557,0.4567666779253443,0.881960606575821,0.7470137216933785,0.13029518351099115
104,3.4011442103967075e-08,3.2210590119565717e-12,68.99296633981112,0.5179828078169771,0.5431895720860489,0.45681042791395104,0.8823133764663884,0.747275814631194,0.13072648520359015
105,3.4011442103967075e-08,2.5538961578682256e-12,68.8351245319292,0.5178839797177136,0.5432644418582183,0.45673555814178174,0.8826420127488745,0.7476334638507098,0.13104797556408188
106,3.4011442103967075e-08,2.944927622779264e-12,68.54265348321067,0.5178170526518092,0.5432817595620418,0.4567182404379582,0.8829613564782836,0.747902489665402,0.13134730825669427
107,3.4011442103967075e-08,3.3394079733985867e-12,68.17302513928438,0.5177760370374903,0.5433080616385256,0.45669193836147437,0.8832691012016608,0.7482358537199265,0.13168901519817738
108,3.4011442103967075e-08,2.541353149614822e-12,67.99702432333726,0.5177009068487222,0.5433406137133818,0.4566593862866182,0.8835966945690434,0.7486264247361647,0.13183156145905883
109,3.4011442103967075e-08,2.8867708947999343e-12,67.75341731690534,0.5176315058251287,0.5435679574041777,0.45643204259582226,0.8839652208126153,0.7490612778678581,0.1320334983607089
110,3.4011442103967075e-08,2.9467308210734273e-12,67.54349707433144,0.5175119746062566,0.5435127490852216,0.45648725091477843,0.8842763070318804,0.7493250996316283,0.13218089567172406
111,3.4011442103967075e-08,2.633495694508712e-12,67.35026886367703,0.5173930944288817,0.5434898324245228,0.4565101675754772,0.8845420272840003,0.7495553858767353,0.13267264911604354
112,3.4011442103967075e-08,3.2476205876601432e-12,67.02326315489478,0.5172751257096027,0.5434499886848988,0.4565500113151012,0.8848554069142496,0.7498627120750941,0.13281106094268957
113,3.4011442103967075e-08,3.0359894653878236e-12,66.76345073094079,0.5171777299016328,0.5434558480583729,0.4565441519416271,0.8852102426395316,0.7502942008272123,0.13301279647230593
114,3.4011442103967075e-08,3.0701515967353543e-12,66.46671387393795,0.5170402299374401,0.543432280356177,0.45656771964382303,0.8855146520599315,0.7505528375340975,0.13345082617318654
115,3.4011442103967075e-08,2.7091443871431887e-12,66.2525661237386,0.5169180945525795,0.543422775150319,0.45657722484968105,0.8858087511178719,0.7508339725202045,0.13382849234370636
116,3.4011442103967075e-08,3.6358370621556997e-12,65.87384767863853,0.516932938298714,0.5434683480551177,0.4565316519448823,0.8860760687696664,0.7510632139657736,0.1339880926409395
117,3.4011442103967075e-08,3.5239543693483134e-12,65.5255791620536,0.5168900997682032,0.5435054574204538,0.4564945425795462,0.8863069252722678,0.7512797527277869,0.13423133975547208
118,3.4011442103967075e-08,3.098730787171882e-12,65.23771909289928,0.5167331987673962,0.5435558480323313,0.45644415196766874,0.88654123847164,0.7515272512203889,0.13451259343080846
119,3.4011442103967075e-08,3.070240452137314e-12,64.97501620981615,0.5167007769008394,0.5436456917589344,0.45635430824106554,0.8868268187932731,0.7518627876637091,0.13465132644453015
120,3.4011442103967075e-08,3.108004049089356e-12,64.70171100716723,0.5166576779537297,0.5437652229778065,0.4562347770221935,0.8871544496268051,0.7522626034932168,0.13462017797446624
121,3.4011442103967075e-08,3.0917795921672003e-12,64.44187620263628,0.5165428342336369,0.5437757698500599,0.45622423014994007,0.8874131095020578,0.7525419571403009,0.13502673680703572
122,3.4011442103967075e-08,3.2458856469900056e-12,64.1336344297248,0.5165531206892915,0.5438626187857764,0.45613738121422365,0.8878101902659875,0.7530434153781537,0.1349813776472803
123,3.4011442103967075e-08,3.269547776398659e-12,63.849841162609046,0.5163889280237166,0.543840743791473,0.45615925620852704,0.8881094024985158,0.7532918373705509,0.13539833984309999
124,3.4011442103967075e-08,3.111961149373345e-12,63.59956328260955,0.5163309853304726,0.5438368375424902,0.45616316245750976,0.8883802554137817,0.7535409089548188,0.13573575450286243
125,3.4011442103967075e-08,2.8419885992907642e-12,63.390476338653876,0.5162455686860499,0.5439085823154733,0.45609141768452666,0.8886499400462443,0.7538101418403229,0.13608218982135148
126,3.4011442103967075e-08,2.948079517365705e-12,63.177278189087566,0.5161958291156695,0.5440170458288943,0.4559829541711057,0.8889265112077012,0.7541857503582453,0.13604032022366924
127,3.4011442103967075e-08,2.9139921885073604e-12,62.98141704763481,0.5161235635094886,0.5439205614790205,0.45607943852097954,0.8892108713734019,0.7544168309894955,0.136738960039367
128,3.4011442103967075e-08,3.1246050662121745e-12,62.731902865351934,0.5159356729334185,0.5439955614594892,0.4560044385405108,0.8894650754309341,0.7546648598453163,0.13697014149973216
129,3.4011442103967075e-08,2.6941237635366104e-12,62.63855318214067,0.5159904906274764,0.5441313687157894,0.4558686312842106,0.8897020658076505,0.7549583055837653,0.13697359902312328
130,3.4011442103967075e-08,3.0649495971980634e-12,62.395296827846664,0.5159033812751611,0.5442390509794138,0.45576094902058617,0.8899627216603689,0.7553124150964333,0.1370932031450455
131,3.4011442103967075e-08,3.0262928988822452e-12,62.13430448146473,0.5159156208553071,0.5442382697296173,0.45576173027038275,0.890205705786171,0.755519366997418,0.137496021452325
132,3.4011442103967075e-08,2.6415388928543436e-12,62.00626225737682,0.5158588500367578,0.5443372280371802,0.4556627719628198,0.8904894962428709,0.7558331652070586,0.1375678591644064
133,3.4011442103967075e-08,3.2175119019124294e-12,61.727083359181535,0.5158324177519745,0.5443562384488962,0.45564376155110375,0.890716570167254,0.756009073800436,0.13798112228713427
134,3.4011442103967075e-08,3.3081656936145538e-12,61.504628148608255,0.5156964802873749,0.5444354050949466,0.4555645949050534,0.8909240209185149,0.7562252557589749,0.13803030418035137
135,3.4011442103967075e-08,2.7721461443831115e-12,61.33341294926308,0.5156618448797279,0.5444057176026778,0.4555942823973223,0.8912681681136708,0.7566755625888868,0.13826050887915292
136,3.4011442103967075e-08,3.466801958251397e-12,60.986513220374086,0.5155970011466143,0.5444972540371734,0.4555027459628266,0.8914225893618071,0.7568516107035472,0.1382922476339028
137,3.4011442103967075e-08,2.8654799514484894e-12,60.80281608857808,0.5155406209529633,0.5445588425628014,0.4554411574371986,0.8916928014623241,0.7571158276460425,0.13862847331153008
138,3.4011442103967075e-08,3.4114846763394277e-12,60.547534081536305,0.5155486938675277,0.5446656133683299,0.45533438663167014,0.8920140898670402,0.7575519092142375,0.13882121039910883
139,3.4011442103967075e-08,3.0123005122406897e-12,60.36722375504415,0.515518485542061,0.5446622279525448,0.4553377720474552,0.8921657161248164,0.7576207955155091,0.1391017353177615
140,3.4011442103967075e-08,2.9645734528718654e-12,60.15775073160988,0.5154975220058536,0.5447734258402537,0.4552265741597463,0.8923599082966325,0.7578039108083406,0.1393361796957389
141,3.4011442103967075e-08,2.596051788138849e-12,60.04253916321058,0.5154768188862451,0.5447779831307336,0.45522201686926644,0.8925963511406628,0.7580064509963707,0.13956637100103028
142,3.4011442103967075e-08,3.372313007404944e-12,59.76351937940113,0.5153447876706282,0.544800769583133,0.4551992304168671,0.8928785315845683,0.7583300945133322,0.1398455897978099
143,3.4011442103967075e-08,3.1598466602114374e-12,59.50833348832929,0.5153596314167627,0.5449397018386193,0.45506029816138066,0.8930927912579903,0.758575127140156,0.1398644784948648
144,3.4011442103967075e-08,3.068652711476423e-12,59.31089384230774,0.5153255168423133,0.5449394414220204,0.45506055857797956,0.8932537940593301,0.7585751908386317,0.14033348953252045
145,3.4011442103967075e-08,3.580968306744667e-12,59.02084467832314,0.5152799439375146,0.5450561080583052,0.4549438919416948,0.8934874073872807,0.7587936050353535,0.14043552450199698
146,3.4011442103967075e-08,2.6887123908981782e-12,58.915246860539966,0.5152803345624128,0.5450846236758793,0.45491537632412077,0.8937917679762946,0.7592349091278504,0.140687601654055
147,3.4011442103967075e-08,3.0542166217696614e-12,58.74801922477057,0.5151824179212453,0.5451946496888933,0.4548053503111067,0.894028463820577,0.7595322086518742,0.1408031787762177
148,3.4011442103967075e-08,2.7256266566360533e-12,58.62908607427255,0.5151876262532223,0.5452510298825443,0.4547489701174557,0.8942484283878278,0.759761473115621,0.1409105080562615
149,3.4011442103967075e-08,2.6523856669210753e-12,58.45762271553681,0.5150585898284923,0.5452114465595191,0.45478855344048086,0.8944920233735099,0.7600513293049871,0.1411292354526733
150,3.4011442103967075e-08,3.1408228955398926e-12,58.2867826096777,0.5149514283980655,0.5451537642828739,0.4548462357171261,0.894655065170126,0.760041336582659,0.14164750456013842
151,3.4011442103967075e-08,3.1634559730726854e-12,58.06794292082322,0.5149621054786183,0.5451999882291697,0.4548000117708303,0.8949087432581089,0.7603863308486006,0.1418413914146015
152,3.4011442103967075e-08,3.0694568586587097e-12,57.876244370802105,0.5149087200758542,0.5452825402910051,0.45471745970899485,0.8951617213330236,0.760759669632305,0.14187982700211493
153,3.4011442103967075e-08,3.2145914692051066e-12,57.65345544404482,0.5147903607316769,0.5454025923430749,0.4545974076569251,0.8953609803846132,0.7609189718055686,0.14212656589382996
154,3.4011442103967075e-08,3.280383851173104e-12,57.44899760459737,0.5147571576153236,0.5453816288068675,0.4546183711931325,0.8955966738838389,0.7612182876303758,0.14239883078198642
155,3.4011442103967075e-08,2.8743792021312337e-12,57.28922029643501,0.5146691368049123,0.5454630089940081,0.45453699100599193,0.8957483117125001,0.7613115161834639,0.1425525038488065
156,3.4011442103967075e-08,2.953504496999118e-12,57.15473205410687,0.5147481732426632,0.5455446495977475,0.4544553504022525,0.895964847869392,0.7615781999769526,0.142657987520433
157,3.4011442103967075e-08,2.593447062633826e-12,57.05608512008211,0.5146031211971038,0.5455322798093021,0.45446772019069787,0.8962051373259483,0.7617761556421657,0.14314892850891323
158,3.4011442103967075e-08,3.1568165048307625e-12,56.88355920553315,0.5146117149448659,0.5457397016302861,0.454260298369714,0.8964117241352301,0.7620961457926808,0.14312999234215262
